forecast_row_id,forecast_version,month_start,account_id,department_id,region_id,business_line,period_type,amount_usd,forecast_driver
F000736,2026_Q2_Forecast,2026-04-01,A6300,D09,R01,Corporate,Actualized,18121.79,Closed actual
F000737,2026_Q2_Forecast,2026-05-01,A6300,D09,R01,Corporate,Actualized,38925.51,Closed actual
F000738,2026_Q2_Forecast,2026-06-01,A6300,D09,R01,Corporate,Actualized,38925.51,Closed actual
F000739,2026_Q2_Forecast,2026-07-01,A6300,D09,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000740,2026_Q2_Forecast,2026-08-01,A6300,D09,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000741,2026_Q2_Forecast,2026-09-01,A6300,D09,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000742,2026_Q2_Forecast,2026-10-01,A6300,D09,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000743,2026_Q2_Forecast,2026-11-01,A6300,D09,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000744,2026_Q2_Forecast,2026-12-01,A6300,D09,R01,Corporate,Forecast,18970.97,Q2 reforecast adjustment
F000745,2026_Q2_Forecast,2026-01-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000746,2026_Q2_Forecast,2026-02-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000747,2026_Q2_Forecast,2026-03-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000748,2026_Q2_Forecast,2026-04-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000749,2026_Q2_Forecast,2026-05-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000750,2026_Q2_Forecast,2026-06-01,A6300,D11,R03,Corporate,Actualized,26323.62,Closed actual
F000751,2026_Q2_Forecast,2026-07-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000752,2026_Q2_Forecast,2026-08-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000753,2026_Q2_Forecast,2026-09-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000754,2026_Q2_Forecast,2026-10-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000755,2026_Q2_Forecast,2026-11-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000756,2026_Q2_Forecast,2026-12-01,A6300,D11,R03,Corporate,Forecast,27557.15,Q2 reforecast adjustment
F000757,2026_Q2_Forecast,2026-01-01,A5000,D01,R01,Subscription,Actualized,311870.31,Closed actual
F000758,2026_Q2_Forecast,2026-02-01,A5000,D01,R01,Subscription,Actualized,323354.63,Closed actual
F000759,2026_Q2_Forecast,2026-03-01,A5000,D01,R01,Subscription,Actualized,324798.26,Closed actual
F000760,2026_Q2_Forecast,2026-04-01,A5000,D01,R01,Subscription,Actualized,319881.99,Closed actual
F000761,2026_Q2_Forecast,2026-05-01,A5000,D01,R01,Subscription,Actualized,294938.9,Closed actual
F000762,2026_Q2_Forecast,2026-06-01,A5000,D01,R01,Subscription,Actualized,297076.52,Closed actual
F000763,2026_Q2_Forecast,2026-07-01,A5000,D01,R01,Subscription,Forecast,288198.57,Q2 reforecast adjustment
F000764,2026_Q2_Forecast,2026-08-01,A5000,D01,R01,Subscription,Forecast,301282.69,Q2 reforecast adjustment
F000765,2026_Q2_Forecast,2026-09-01,A5000,D01,R01,Subscription,Forecast,299940.17,Q2 reforecast adjustment
F000766,2026_Q2_Forecast,2026-10-01,A5000,D01,R01,Subscription,Forecast,305570.79,Q2 reforecast adjustment
F000767,2026_Q2_Forecast,2026-11-01,A5000,D01,R01,Subscription,Forecast,301193.58,Q2 reforecast adjustment
F000768,2026_Q2_Forecast,2026-12-01,A5000,D01,R01,Subscription,Forecast,311151.19,Q2 reforecast adjustment
F000769,2026_Q2_Forecast,2026-01-01,A5050,D01,R01,Subscription,Actualized,40715.14,Closed actual
F000770,2026_Q2_Forecast,2026-02-01,A5050,D01,R01,Subscription,Actualized,41539.76,Closed actual
F000771,2026_Q2_Forecast,2026-03-01,A5050,D01,R01,Subscription,Actualized,42570.78,Closed actual
F000772,2026_Q2_Forecast,2026-04-01,A5050,D01,R01,Subscription,Actualized,42850.06,Closed actual
F000773,2026_Q2_Forecast,2026-05-01,A5050,D01,R01,Subscription,Actualized,42899.77,Closed actual
F000774,2026_Q2_Forecast,2026-06-01,A5050,D01,R01,Subscription,Actualized,42890.06,Closed actual
F000775,2026_Q2_Forecast,2026-07-01,A5050,D01,R01,Subscription,Forecast,41388.4,Q2 reforecast adjustment
F000776,2026_Q2_Forecast,2026-08-01,A5050,D01,R01,Subscription,Forecast,42140.86,Q2 reforecast adjustment
F000777,2026_Q2_Forecast,2026-09-01,A5050,D01,R01,Subscription,Forecast,43041.07,Q2 reforecast adjustment
F000778,2026_Q2_Forecast,2026-10-01,A5050,D01,R01,Subscription,Forecast,43436.32,Q2 reforecast adjustment
F000779,2026_Q2_Forecast,2026-11-01,A5050,D01,R01,Subscription,Forecast,43778.42,Q2 reforecast adjustment
F000780,2026_Q2_Forecast,2026-12-01,A5050,D01,R01,Subscription,Forecast,44330.7,Q2 reforecast adjustment
F000781,2026_Q2_Forecast,2026-01-01,A6110,D04,R01,Corporate,Actualized,155852.65,Closed actual
F000782,2026_Q2_Forecast,2026-02-01,A6110,D04,R01,Corporate,Actualized,159896.52,Closed actual
F000783,2026_Q2_Forecast,2026-03-01,A6110,D04,R01,Corporate,Actualized,161703.75,Closed actual
F000784,2026_Q2_Forecast,2026-04-01,A6110,D04,R01,Corporate,Actualized,159309.9,Closed actual
F000785,2026_Q2_Forecast,2026-05-01,A6110,D04,R01,Corporate,Actualized,159534.15,Closed actual
F000786,2026_Q2_Forecast,2026-06-01,A6110,D04,R01,Corporate,Actualized,156124.57,Closed actual
F000787,2026_Q2_Forecast,2026-07-01,A6110,D04,R01,Corporate,Forecast,149981.04,Q2 reforecast adjustment
F000788,2026_Q2_Forecast,2026-08-01,A6110,D04,R01,Corporate,Forecast,154607.54,Q2 reforecast adjustment
F000789,2026_Q2_Forecast,2026-09-01,A6110,D04,R01,Corporate,Forecast,151532.48,Q2 reforecast adjustment
F000790,2026_Q2_Forecast,2026-10-01,A6110,D04,R01,Corporate,Forecast,155703.25,Q2 reforecast adjustment
F000791,2026_Q2_Forecast,2026-11-01,A6110,D04,R01,Corporate,Forecast,161032.38,Q2 reforecast adjustment
F000792,2026_Q2_Forecast,2026-12-01,A6110,D04,R01,Corporate,Forecast,163335.6,Q2 reforecast adjustment
F000793,2026_Q2_Forecast,2026-01-01,A6130,D05,R01,Corporate,Actualized,148861.38,Closed actual
F000794,2026_Q2_Forecast,2026-02-01,A6130,D05,R01,Corporate,Actualized,153584.44,Closed actual
F000795,2026_Q2_Forecast,2026-03-01,A6130,D05,R01,Corporate,Actualized,153235.69,Closed actual
F000796,2026_Q2_Forecast,2026-04-01,A6130,D05,R01,Corporate,Actualized,123439.5,Closed actual
F000797,2026_Q2_Forecast,2026-05-01,A6130,D05,R01,Corporate,Actualized,123646.21,Closed actual
F000798,2026_Q2_Forecast,2026-06-01,A6130,D05,R01,Corporate,Actualized,118186.92,Closed actual
F000799,2026_Q2_Forecast,2026-07-01,A6130,D05,R01,Corporate,Forecast,116442.14,Q2 reforecast adjustment
F000800,2026_Q2_Forecast,2026-08-01,A6130,D05,R01,Corporate,Forecast,121700.27,Q2 reforecast adjustment
F000801,2026_Q2_Forecast,2026-09-01,A6130,D05,R01,Corporate,Forecast,113754.55,Q2 reforecast adjustment
F000802,2026_Q2_Forecast,2026-10-01,A6130,D05,R01,Corporate,Forecast,160923.16,Q2 reforecast adjustment
F000803,2026_Q2_Forecast,2026-11-01,A6130,D05,R01,Corporate,Forecast,171334.09,Q2 reforecast adjustment
F000804,2026_Q2_Forecast,2026-12-01,A6130,D05,R01,Corporate,Forecast,174101.1,Q2 reforecast adjustment
F000805,2026_Q2_Forecast,2026-01-01,A6350,D07,R01,Corporate,Actualized,15466.12,Closed actual
F000806,2026_Q2_Forecast,2026-02-01,A6350,D07,R01,Corporate,Actualized,15956.83,Closed actual
F000807,2026_Q2_Forecast,2026-03-01,A6350,D07,R01,Corporate,Actualized,15920.59,Closed actual
F000808,2026_Q2_Forecast,2026-04-01,A6350,D07,R01,Corporate,Actualized,15334.1,Closed actual
F000809,2026_Q2_Forecast,2026-05-01,A6350,D07,R01,Corporate,Actualized,15359.78,Closed actual
F000810,2026_Q2_Forecast,2026-06-01,A6350,D07,R01,Corporate,Actualized,14681.61,Closed actual
F000811,2026_Q2_Forecast,2026-07-01,A6350,D07,R01,Corporate,Forecast,13330.36,Q2 reforecast adjustment
F000812,2026_Q2_Forecast,2026-08-01,A6350,D07,R01,Corporate,Forecast,13932.31,Q2 reforecast adjustment
F000813,2026_Q2_Forecast,2026-09-01,A6350,D07,R01,Corporate,Forecast,13022.68,Q2 reforecast adjustment
F000814,2026_Q2_Forecast,2026-10-01,A6350,D07,R01,Corporate,Forecast,13668.36,Q2 reforecast adjustment
F000815,2026_Q2_Forecast,2026-11-01,A6350,D07,R01,Corporate,Forecast,14552.64,Q2 reforecast adjustment
F000816,2026_Q2_Forecast,2026-12-01,A6350,D07,R01,Corporate,Forecast,9242.29,Q2 reforecast adjustment
F000817,2026_Q2_Forecast,2026-01-01,A6360,D07,R01,Corporate,Actualized,11599.59,Closed actual
F000818,2026_Q2_Forecast,2026-02-01,A6360,D07,R01,Corporate,Actualized,11967.62,Closed actual
F000819,2026_Q2_Forecast,2026-03-01,A6360,D07,R01,Corporate,Actualized,11940.44,Closed actual
F000820,2026_Q2_Forecast,2026-04-01,A6360,D07,R01,Corporate,Actualized,11500.57,Closed actual
F000821,2026_Q2_Forecast,2026-05-01,A6360,D07,R01,Corporate,Actualized,11519.83,Closed actual
F000822,2026_Q2_Forecast,2026-06-01,A6360,D07,R01,Corporate,Actualized,11011.2,Closed actual
F000823,2026_Q2_Forecast,2026-07-01,A6360,D07,R01,Corporate,Forecast,11912.24,Q2 reforecast adjustment
F000824,2026_Q2_Forecast,2026-08-01,A6360,D07,R01,Corporate,Forecast,12450.16,Q2 reforecast adjustment
F000825,2026_Q2_Forecast,2026-09-01,A6360,D07,R01,Corporate,Forecast,11637.3,Q2 reforecast adjustment
F000826,2026_Q2_Forecast,2026-10-01,A6360,D07,R01,Corporate,Forecast,12214.28,Q2 reforecast adjustment
F000827,2026_Q2_Forecast,2026-11-01,A6360,D07,R01,Corporate,Forecast,13004.49,Q2 reforecast adjustment
F000828,2026_Q2_Forecast,2026-12-01,A6360,D07,R01,Corporate,Forecast,13214.51,Q2 reforecast adjustment
F000829,2026_Q2_Forecast,2026-01-01,A6210,D06,R01,Corporate,Actualized,103857.01,Closed actual
F000830,2026_Q2_Forecast,2026-02-01,A6210,D06,R01,Corporate,Actualized,104122.07,Closed actual
F000831,2026_Q2_Forecast,2026-03-01,A6210,D06,R01,Corporate,Actualized,107353.47,Closed actual
F000832,2026_Q2_Forecast,2026-04-01,A6210,D06,R01,Corporate,Actualized,108893.23,Closed actual
F000833,2026_Q2_Forecast,2026-05-01,A6210,D06,R01,Corporate,Actualized,108909.21,Closed actual
F000834,2026_Q2_Forecast,2026-06-01,A6210,D06,R01,Corporate,Actualized,107456.09,Closed actual
F000835,2026_Q2_Forecast,2026-07-01,A6210,D06,R01,Corporate,Forecast,109767.72,Q2 reforecast adjustment
F000836,2026_Q2_Forecast,2026-08-01,A6210,D06,R01,Corporate,Forecast,110009.94,Q2 reforecast adjustment
F000837,2026_Q2_Forecast,2026-09-01,A6210,D06,R01,Corporate,Forecast,110299.68,Q2 reforecast adjustment
F000838,2026_Q2_Forecast,2026-10-01,A6210,D06,R01,Corporate,Forecast,110426.89,Q2 reforecast adjustment
F000839,2026_Q2_Forecast,2026-11-01,A6210,D06,R01,Corporate,Forecast,112128.52,Q2 reforecast adjustment
F000840,2026_Q2_Forecast,2026-12-01,A6210,D06,R01,Corporate,Forecast,112306.29,Q2 reforecast adjustment
F000841,2026_Q2_Forecast,2026-01-01,A6310,D10,R01,Corporate,Actualized,96672,Closed actual
F000842,2026_Q2_Forecast,2026-02-01,A6310,D10,R01,Corporate,Actualized,96672,Closed actual
F000843,2026_Q2_Forecast,2026-03-01,A6310,D10,R01,Corporate,Actualized,98192,Closed actual
F000844,2026_Q2_Forecast,2026-04-01,A6310,D10,R01,Corporate,Actualized,98952,Closed actual
F000845,2026_Q2_Forecast,2026-05-01,A6310,D10,R01,Corporate,Actualized,100472,Closed actual
F000846,2026_Q2_Forecast,2026-06-01,A6310,D10,R01,Corporate,Actualized,100472,Closed actual
F000847,2026_Q2_Forecast,2026-07-01,A6310,D10,R01,Corporate,Forecast,100861.12,Q2 reforecast adjustment
F000848,2026_Q2_Forecast,2026-08-01,A6310,D10,R01,Corporate,Forecast,100861.12,Q2 reforecast adjustment
F000849,2026_Q2_Forecast,2026-09-01,A6310,D10,R01,Corporate,Forecast,100055.52,Q2 reforecast adjustment
F000850,2026_Q2_Forecast,2026-10-01,A6310,D10,R01,Corporate,Forecast,100055.52,Q2 reforecast adjustment
F000851,2026_Q2_Forecast,2026-11-01,A6310,D10,R01,Corporate,Forecast,100861.12,Q2 reforecast adjustment
F000852,2026_Q2_Forecast,2026-12-01,A6310,D10,R01,Corporate,Forecast,101666.72,Q2 reforecast adjustment
F000853,2026_Q2_Forecast,2026-01-01,A6320,D10,R01,Corporate,Actualized,52152,Closed actual
F000854,2026_Q2_Forecast,2026-02-01,A6320,D10,R01,Corporate,Actualized,52152,Closed actual
F000855,2026_Q2_Forecast,2026-03-01,A6320,D10,R01,Corporate,Actualized,52972,Closed actual
F000856,2026_Q2_Forecast,2026-04-01,A6320,D10,R01,Corporate,Actualized,53382,Closed actual
F000857,2026_Q2_Forecast,2026-05-01,A6320,D10,R01,Corporate,Actualized,54202,Closed actual
F000858,2026_Q2_Forecast,2026-06-01,A6320,D10,R01,Corporate,Actualized,54202,Closed actual
F000859,2026_Q2_Forecast,2026-07-01,A6320,D10,R01,Corporate,Forecast,57548.31,Q2 reforecast adjustment
F000860,2026_Q2_Forecast,2026-08-01,A6320,D10,R01,Corporate,Forecast,57548.31,Q2 reforecast adjustment
F000861,2026_Q2_Forecast,2026-09-01,A6320,D10,R01,Corporate,Forecast,57088.65,Q2 reforecast adjustment
F000862,2026_Q2_Forecast,2026-10-01,A6320,D10,R01,Corporate,Forecast,57088.65,Q2 reforecast adjustment
F000863,2026_Q2_Forecast,2026-11-01,A6320,D10,R01,Corporate,Forecast,57548.31,Q2 reforecast adjustment
F000864,2026_Q2_Forecast,2026-12-01,A6320,D10,R01,Corporate,Forecast,58007.96,Q2 reforecast adjustment
F000865,2026_Q2_Forecast,2026-01-01,A6340,D08,R01,Corporate,Actualized,11873.04,Closed actual
F000866,2026_Q2_Forecast,2026-02-01,A6340,D08,R01,Corporate,Actualized,0,Closed actual
F000867,2026_Q2_Forecast,2026-03-01,A6340,D08,R01,Corporate,Actualized,22746.67,Closed actual
F000868,2026_Q2_Forecast,2026-04-01,A6340,D08,R01,Corporate,Actualized,11744.33,Closed actual
F000869,2026_Q2_Forecast,2026-05-01,A6340,D08,R01,Corporate,Actualized,20880.98,Closed actual
F000870,2026_Q2_Forecast,2026-06-01,A6340,D08,R01,Corporate,Actualized,11665.52,Closed actual
F000871,2026_Q2_Forecast,2026-07-01,A6340,D08,R01,Corporate,Forecast,8063.27,Q2 reforecast adjustment
F000872,2026_Q2_Forecast,2026-08-01,A6340,D08,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000873,2026_Q2_Forecast,2026-09-01,A6340,D08,R01,Corporate,Forecast,0,Q2 reforecast adjustment
F000874,2026_Q2_Forecast,2026-10-01,A6340,D08,R01,Corporate,Forecast,9238.88,Q2 reforecast adjustment
F000875,2026_Q2_Forecast,2026-11-01,A6340,D08,R01,Corporate,Forecast,23463.54,Q2 reforecast adjustment
F000876,2026_Q2_Forecast,2026-12-01,A6340,D08,R01,Corporate,Forecast,10632.29,Q2 reforecast adjustment
F000877,2026_Q2_Forecast,2026-01-01,A5000,D01,R02,Subscription,Actualized,300178.66,Closed actual
F000878,2026_Q2_Forecast,2026-02-01,A5000,D01,R02,Subscription,Actualized,300734.39,Closed actual
F000879,2026_Q2_Forecast,2026-03-01,A5000,D01,R02,Subscription,Actualized,317231.46,Closed actual
F000880,2026_Q2_Forecast,2026-04-01,A5000,D01,R02,Subscription,Actualized,297145.08,Closed actual
F000881,2026_Q2_Forecast,2026-05-01,A5000,D01,R02,Subscription,Actualized,262767.2,Closed actual
F000882,2026_Q2_Forecast,2026-06-01,A5000,D01,R02,Subscription,Actualized,255893.4,Closed actual
F000883,2026_Q2_Forecast,2026-07-01,A5000,D01,R02,Subscription,Forecast,273268.01,Q2 reforecast adjustment
F000884,2026_Q2_Forecast,2026-08-01,A5000,D01,R02,Subscription,Forecast,282188.92,Q2 reforecast adjustment
F000885,2026_Q2_Forecast,2026-09-01,A5000,D01,R02,Subscription,Forecast,279831.74,Q2 reforecast adjustment
F000886,2026_Q2_Forecast,2026-10-01,A5000,D01,R02,Subscription,Forecast,292684.48,Q2 reforecast adjustment
F000887,2026_Q2_Forecast,2026-11-01,A5000,D01,R02,Subscription,Forecast,291549.39,Q2 reforecast adjustment
F000888,2026_Q2_Forecast,2026-12-01,A5000,D01,R02,Subscription,Forecast,293275.2,Q2 reforecast adjustment
F000889,2026_Q2_Forecast,2026-01-01,A5050,D01,R02,Subscription,Actualized,38143.14,Closed actual
F000890,2026_Q2_Forecast,2026-02-01,A5050,D01,R02,Subscription,Actualized,38746.92,Closed actual
F000891,2026_Q2_Forecast,2026-03-01,A5050,D01,R02,Subscription,Actualized,39576.08,Closed actual
F000892,2026_Q2_Forecast,2026-04-01,A5050,D01,R02,Subscription,Actualized,38716.66,Closed actual
F000893,2026_Q2_Forecast,2026-05-01,A5050,D01,R02,Subscription,Actualized,37783,Closed actual
F000894,2026_Q2_Forecast,2026-06-01,A5050,D01,R02,Subscription,Actualized,37220.69,Closed actual
F000895,2026_Q2_Forecast,2026-07-01,A5050,D01,R02,Subscription,Forecast,39557.61,Q2 reforecast adjustment
F000896,2026_Q2_Forecast,2026-08-01,A5050,D01,R02,Subscription,Forecast,39752.91,Q2 reforecast adjustment
F000897,2026_Q2_Forecast,2026-09-01,A5050,D01,R02,Subscription,Forecast,40301,Q2 reforecast adjustment
F000898,2026_Q2_Forecast,2026-10-01,A5050,D01,R02,Subscription,Forecast,40809.99,Q2 reforecast adjustment
F000899,2026_Q2_Forecast,2026-11-01,A5050,D01,R02,Subscription,Forecast,41042.09,Q2 reforecast adjustment
F000900,2026_Q2_Forecast,2026-12-01,A5050,D01,R02,Subscription,Forecast,41261.17,Q2 reforecast adjustment
F000901,2026_Q2_Forecast,2026-01-01,A6110,D04,R02,Corporate,Actualized,130837.17,Closed actual
F000902,2026_Q2_Forecast,2026-02-01,A6110,D04,R02,Corporate,Actualized,133719.18,Closed actual
F000903,2026_Q2_Forecast,2026-03-01,A6110,D04,R02,Corporate,Actualized,134321.84,Closed actual
F000904,2026_Q2_Forecast,2026-04-01,A6110,D04,R02,Corporate,Actualized,131554.4,Closed actual
F000905,2026_Q2_Forecast,2026-05-01,A6110,D04,R02,Corporate,Actualized,128675.96,Closed actual
F000906,2026_Q2_Forecast,2026-06-01,A6110,D04,R02,Corporate,Actualized,126992.12,Closed actual
F000907,2026_Q2_Forecast,2026-07-01,A6110,D04,R02,Corporate,Forecast,137371.01,Q2 reforecast adjustment
F000908,2026_Q2_Forecast,2026-08-01,A6110,D04,R02,Corporate,Forecast,142617.96,Q2 reforecast adjustment
F000909,2026_Q2_Forecast,2026-09-01,A6110,D04,R02,Corporate,Forecast,144468.46,Q2 reforecast adjustment
F000910,2026_Q2_Forecast,2026-10-01,A6110,D04,R02,Corporate,Forecast,146020.43,Q2 reforecast adjustment
F000911,2026_Q2_Forecast,2026-11-01,A6110,D04,R02,Corporate,Forecast,145326.45,Q2 reforecast adjustment
F000912,2026_Q2_Forecast,2026-12-01,A6110,D04,R02,Corporate,Forecast,140465.02,Q2 reforecast adjustment
F000913,2026_Q2_Forecast,2026-01-01,A6130,D05,R02,Corporate,Actualized,110255.16,Closed actual
F000914,2026_Q2_Forecast,2026-02-01,A6130,D05,R02,Corporate,Actualized,113561.48,Closed actual
F000915,2026_Q2_Forecast,2026-03-01,A6130,D05,R02,Corporate,Actualized,111643.34,Closed actual
F000916,2026_Q2_Forecast,2026-04-01,A6130,D05,R02,Corporate,Actualized,91587.34,Closed actual
F000917,2026_Q2_Forecast,2026-05-01,A6130,D05,R02,Corporate,Actualized,89852.06,Closed actual
F000918,2026_Q2_Forecast,2026-06-01,A6130,D05,R02,Corporate,Actualized,88887.08,Closed actual
F000919,2026_Q2_Forecast,2026-07-01,A6130,D05,R02,Corporate,Forecast,101410.66,Q2 reforecast adjustment
F000920,2026_Q2_Forecast,2026-08-01,A6130,D05,R02,Corporate,Forecast,109465.66,Q2 reforecast adjustment
F000921,2026_Q2_Forecast,2026-09-01,A6130,D05,R02,Corporate,Forecast,110783.33,Q2 reforecast adjustment
F000922,2026_Q2_Forecast,2026-10-01,A6130,D05,R02,Corporate,Forecast,150594.99,Q2 reforecast adjustment
F000923,2026_Q2_Forecast,2026-11-01,A6130,D05,R02,Corporate,Forecast,148054.09,Q2 reforecast adjustment
F000924,2026_Q2_Forecast,2026-12-01,A6130,D05,R02,Corporate,Forecast,136281.36,Q2 reforecast adjustment
F000925,2026_Q2_Forecast,2026-01-01,A6350,D07,R02,Corporate,Actualized,11455.08,Closed actual
F000926,2026_Q2_Forecast,2026-02-01,A6350,D07,R02,Corporate,Actualized,11798.59,Closed actual
F000927,2026_Q2_Forecast,2026-03-01,A6350,D07,R02,Corporate,Actualized,11599.31,Closed actual
F000928,2026_Q2_Forecast,2026-04-01,A6350,D07,R02,Corporate,Actualized,11377.31,Closed actual
F000929,2026_Q2_Forecast,2026-05-01,A6350,D07,R02,Corporate,Actualized,11161.75,Closed actual
F000930,2026_Q2_Forecast,2026-06-01,A6350,D07,R02,Corporate,Actualized,11041.87,Closed actual
F000931,2026_Q2_Forecast,2026-07-01,A6350,D07,R02,Corporate,Forecast,11609.55,Q2 reforecast adjustment
F000932,2026_Q2_Forecast,2026-08-01,A6350,D07,R02,Corporate,Forecast,12531.69,Q2 reforecast adjustment
F000933,2026_Q2_Forecast,2026-09-01,A6350,D07,R02,Corporate,Forecast,12682.54,Q2 reforecast adjustment
F000934,2026_Q2_Forecast,2026-10-01,A6350,D07,R02,Corporate,Forecast,12791.12,Q2 reforecast adjustment
F000935,2026_Q2_Forecast,2026-11-01,A6350,D07,R02,Corporate,Forecast,12575.3,Q2 reforecast adjustment
F000936,2026_Q2_Forecast,2026-12-01,A6350,D07,R02,Corporate,Forecast,7234.6,Q2 reforecast adjustment
F000937,2026_Q2_Forecast,2026-01-01,A6360,D07,R02,Corporate,Actualized,8591.31,Closed actual
F000938,2026_Q2_Forecast,2026-02-01,A6360,D07,R02,Corporate,Actualized,8848.95,Closed actual
F000939,2026_Q2_Forecast,2026-03-01,A6360,D07,R02,Corporate,Actualized,8699.48,Closed actual
F000940,2026_Q2_Forecast,2026-04-01,A6360,D07,R02,Corporate,Actualized,8532.98,Closed actual
F000941,2026_Q2_Forecast,2026-05-01,A6360,D07,R02,Corporate,Actualized,8371.31,Closed actual
F000942,2026_Q2_Forecast,2026-06-01,A6360,D07,R02,Corporate,Actualized,8281.41,Closed actual
F000943,2026_Q2_Forecast,2026-07-01,A6360,D07,R02,Corporate,Forecast,10374.49,Q2 reforecast adjustment
F000944,2026_Q2_Forecast,2026-08-01,A6360,D07,R02,Corporate,Forecast,11198.54,Q2 reforecast adjustment
F000945,2026_Q2_Forecast,2026-09-01,A6360,D07,R02,Corporate,Forecast,11333.33,Q2 reforecast adjustment
F000946,2026_Q2_Forecast,2026-10-01,A6360,D07,R02,Corporate,Forecast,11430.36,Q2 reforecast adjustment
F000947,2026_Q2_Forecast,2026-11-01,A6360,D07,R02,Corporate,Forecast,11237.5,Q2 reforecast adjustment
F000948,2026_Q2_Forecast,2026-12-01,A6360,D07,R02,Corporate,Forecast,10343.94,Q2 reforecast adjustment
F000949,2026_Q2_Forecast,2026-01-01,A6210,D06,R02,Corporate,Actualized,76350.29,Closed actual
F000950,2026_Q2_Forecast,2026-02-01,A6210,D06,R02,Corporate,Actualized,76544.37,Closed actual
F000951,2026_Q2_Forecast,2026-03-01,A6210,D06,R02,Corporate,Actualized,76810.88,Closed actual
F000952,2026_Q2_Forecast,2026-04-01,A6210,D06,R02,Corporate,Actualized,76534.64,Closed actual
F000953,2026_Q2_Forecast,2026-05-01,A6210,D06,R02,Corporate,Actualized,76234.54,Closed actual
F000954,2026_Q2_Forecast,2026-06-01,A6210,D06,R02,Corporate,Actualized,76053.79,Closed actual
F000955,2026_Q2_Forecast,2026-07-01,A6210,D06,R02,Corporate,Forecast,81486.01,Q2 reforecast adjustment
F000956,2026_Q2_Forecast,2026-08-01,A6210,D06,R02,Corporate,Forecast,83140.39,Q2 reforecast adjustment
F000957,2026_Q2_Forecast,2026-09-01,A6210,D06,R02,Corporate,Forecast,83316.81,Q2 reforecast adjustment
F000958,2026_Q2_Forecast,2026-10-01,A6210,D06,R02,Corporate,Forecast,83480.63,Q2 reforecast adjustment
F000959,2026_Q2_Forecast,2026-11-01,A6210,D06,R02,Corporate,Forecast,85146.86,Q2 reforecast adjustment
F000960,2026_Q2_Forecast,2026-12-01,A6210,D06,R02,Corporate,Forecast,83625.86,Q2 reforecast adjustment
F000961,2026_Q2_Forecast,2026-01-01,A6310,D10,R02,Corporate,Actualized,80358,Closed actual
F000962,2026_Q2_Forecast,2026-02-01,A6310,D10,R02,Corporate,Actualized,79178,Closed actual
F000963,2026_Q2_Forecast,2026-03-01,A6310,D10,R02,Corporate,Actualized,77998,Closed actual
F000964,2026_Q2_Forecast,2026-04-01,A6310,D10,R02,Corporate,Actualized,77998,Closed actual
F000965,2026_Q2_Forecast,2026-05-01,A6310,D10,R02,Corporate,Actualized,77998,Closed actual
F000966,2026_Q2_Forecast,2026-06-01,A6310,D10,R02,Corporate,Actualized,77998,Closed actual
F000967,2026_Q2_Forecast,2026-07-01,A6310,D10,R02,Corporate,Forecast,85179.48,Q2 reforecast adjustment
F000968,2026_Q2_Forecast,2026-08-01,A6310,D10,R02,Corporate,Forecast,87055.68,Q2 reforecast adjustment
F000969,2026_Q2_Forecast,2026-09-01,A6310,D10,R02,Corporate,Forecast,86430.28,Q2 reforecast adjustment
F000970,2026_Q2_Forecast,2026-10-01,A6310,D10,R02,Corporate,Forecast,85804.88,Q2 reforecast adjustment
F000971,2026_Q2_Forecast,2026-11-01,A6310,D10,R02,Corporate,Forecast,85179.48,Q2 reforecast adjustment
F000972,2026_Q2_Forecast,2026-12-01,A6310,D10,R02,Corporate,Forecast,84554.08,Q2 reforecast adjustment
F000973,2026_Q2_Forecast,2026-01-01,A6320,D10,R02,Corporate,Actualized,55842,Closed actual
F000974,2026_Q2_Forecast,2026-02-01,A6320,D10,R02,Corporate,Actualized,55022,Closed actual
F000975,2026_Q2_Forecast,2026-03-01,A6320,D10,R02,Corporate,Actualized,54202,Closed actual
F000976,2026_Q2_Forecast,2026-04-01,A6320,D10,R02,Corporate,Actualized,54202,Closed actual
F000977,2026_Q2_Forecast,2026-05-01,A6320,D10,R02,Corporate,Actualized,54202,Closed actual
F000978,2026_Q2_Forecast,2026-06-01,A6320,D10,R02,Corporate,Actualized,54202,Closed actual
F000979,2026_Q2_Forecast,2026-07-01,A6320,D10,R02,Corporate,Forecast,62604.47,Q2 reforecast adjustment
