month_start,employee_id,department_id,region_id,fte,monthly_base_salary_usd,bonus_accrual_usd,benefits_usd,payroll_taxes_usd,total_personnel_cost_usd
2023-09-01,E0301,D01,R04,1,15855.43,2219.76,2378.31,1212.94,21666.45
2023-10-01,E0301,D01,R04,1,15855.43,2219.76,2378.31,1212.94,21666.45
2023-11-01,E0301,D01,R04,1,15855.43,2219.76,2378.31,1212.94,21666.45
2023-12-01,E0301,D01,R04,1,15855.43,2219.76,2378.31,1212.94,21666.45
2024-01-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-02-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-03-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-04-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-05-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-06-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-07-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-08-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-09-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-10-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-11-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2024-12-01,E0301,D01,R04,1,16410.37,2297.45,2461.56,1255.39,22424.78
2025-01-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-02-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-03-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-04-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-05-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-06-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-07-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-08-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-09-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-10-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-11-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2025-12-01,E0301,D01,R04,1,16984.74,2377.86,2547.71,1299.33,23209.64
2026-01-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2026-02-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2026-03-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2026-04-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2026-05-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2026-06-01,E0301,D01,R04,1,17579.2,2461.09,2636.88,1344.81,24021.98
2023-01-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-02-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-03-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-04-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-05-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-06-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-07-01,E0302,D03,R03,1,11069.43,885.55,1660.42,846.81,14462.21
2023-01-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-02-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-03-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-04-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-05-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-06-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-07-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-08-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-09-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-10-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-11-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2023-12-01,E0303,D08,R03,1,9139.51,731.16,1370.93,699.17,11940.77
2024-01-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-02-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-03-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-04-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-05-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-06-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-07-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-08-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-09-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-10-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-11-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2024-12-01,E0303,D08,R03,1,9459.39,756.75,1418.91,723.64,12358.7
2025-01-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-02-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-03-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-04-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-05-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-06-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-07-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-08-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-09-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-10-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-11-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2025-12-01,E0303,D08,R03,1,9790.47,783.24,1468.57,748.97,12791.25
2026-01-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2026-02-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2026-03-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2026-04-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2026-05-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2026-06-01,E0303,D08,R03,1,10133.14,810.65,1519.97,775.19,13238.94
2023-01-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-02-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-03-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-04-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-05-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-06-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-07-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-08-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-09-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-10-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-11-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2023-12-01,E0304,D03,R01,1,12314.61,985.17,1847.19,942.07,16089.04
2024-01-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-02-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-03-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-04-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-05-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-06-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-07-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-08-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-09-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-10-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-11-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2024-12-01,E0304,D03,R01,1,12745.62,1019.65,1911.84,975.04,16652.15
2025-01-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-02-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-03-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-04-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-05-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-06-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-07-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-08-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-09-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-10-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-11-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2025-12-01,E0304,D03,R01,1,13191.72,1055.34,1978.76,1009.17,17234.98
2026-01-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2026-02-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2026-03-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2026-04-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2026-05-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2026-06-01,E0304,D03,R01,1,13653.43,1092.27,2048.01,1044.49,17838.2
2023-01-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-02-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-03-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-04-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-05-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-06-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-07-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-08-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-09-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-10-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-11-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2023-12-01,E0305,D03,R03,1,11004.43,880.35,1650.66,841.84,14377.28
2024-01-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-02-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-03-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-04-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-05-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-06-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-07-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-08-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-09-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-10-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-11-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2024-12-01,E0305,D03,R03,1,11389.58,911.17,1708.44,871.3,14880.49
2025-01-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-02-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-03-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-04-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-05-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-06-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-07-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-08-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-09-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-10-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-11-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2025-12-01,E0305,D03,R03,1,11788.22,943.06,1768.23,901.8,15401.3
2026-01-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2026-02-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2026-03-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2026-04-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2026-05-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2026-06-01,E0305,D03,R03,1,12200.8,976.06,1830.12,933.36,15940.35
2023-01-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-02-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-03-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-04-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-05-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-06-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-07-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-08-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-09-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-10-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-11-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2023-12-01,E0306,D02,R01,1,6097.75,487.82,914.66,466.48,7966.71
2024-01-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-02-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-03-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-04-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-05-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-06-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-07-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-08-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-09-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-10-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-11-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2024-12-01,E0306,D02,R01,1,6311.17,504.89,946.68,482.8,8245.55
2025-01-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-02-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-03-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-04-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-05-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-06-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-07-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-08-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-09-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-10-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-11-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2025-12-01,E0306,D02,R01,1,6532.06,522.57,979.81,499.7,8534.14
2026-01-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2026-02-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2026-03-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2026-04-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2026-05-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2026-06-01,E0306,D02,R01,1,6760.69,540.85,1014.1,517.19,8832.84
2023-01-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-02-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-03-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-04-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-05-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-06-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-07-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-08-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-09-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-10-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-11-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2023-12-01,E0307,D04,R03,1,10064.16,2012.83,1509.62,769.91,14356.53
2024-01-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-02-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-03-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-04-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-05-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-06-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-07-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-08-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-09-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-10-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-11-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2024-12-01,E0307,D04,R03,1,10416.41,2083.28,1562.46,796.86,14859.01
2025-01-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-02-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-03-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-04-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-05-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-06-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-07-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-08-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-09-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-10-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-11-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2025-12-01,E0307,D04,R03,1,10780.98,2156.2,1617.15,824.75,15379.07
2026-01-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2026-02-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2026-03-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2026-04-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2026-05-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2026-06-01,E0307,D04,R03,1,11158.32,2231.66,1673.75,853.61,15917.34
2023-01-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-02-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-03-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-04-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-05-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-06-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-07-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-08-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-09-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-10-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-11-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2023-12-01,E0308,D06,R03,1,14041.57,1123.33,2106.24,1074.18,18345.31
2024-01-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-02-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-03-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-04-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-05-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-06-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-07-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-08-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-09-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-10-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-11-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2024-12-01,E0308,D06,R03,1,14533.03,1162.64,2179.95,1111.78,18987.4
2025-01-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-02-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-03-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-04-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-05-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-06-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-07-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-08-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-09-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-10-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-11-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2025-12-01,E0308,D06,R03,1,15041.68,1203.33,2256.25,1150.69,19651.96
2026-01-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2026-02-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2026-03-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2026-04-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2026-05-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2026-06-01,E0308,D06,R03,1,15568.14,1245.45,2335.22,1190.96,20339.78
2023-01-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-02-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-03-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-04-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-05-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-06-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-07-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-08-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-09-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-10-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-11-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2023-12-01,E0309,D04,R03,1,17668.25,5300.48,2650.24,1351.62,26970.59
2024-01-01,E0309,D04,R03,1,18286.64,5485.99,2743,1398.93,27914.56
2024-02-01,E0309,D04,R03,1,18286.64,5485.99,2743,1398.93,27914.56
2024-03-01,E0309,D04,R03,1,18286.64,5485.99,2743,1398.93,27914.56
2023-01-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-02-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-03-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-04-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-05-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-06-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-07-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-08-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-09-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-10-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-11-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2023-12-01,E0310,D06,R03,0.6,8633.76,690.7,1295.06,660.48,11280.01
2024-01-01,E0310,D06,R03,0.6,8935.94,714.88,1340.39,683.6,11674.81
2024-02-01,E0310,D06,R03,0.6,8935.94,714.88,1340.39,683.6,11674.81
2024-03-01,E0310,D06,R03,0.6,8935.94,714.88,1340.39,683.6,11674.81
2024-04-01,E0310,D06,R03,0.6,8935.94,714.88,1340.39,683.6,11674.81
2024-05-01,E0310,D06,R03,0.6,8935.94,714.88,1340.39,683.6,11674.81
