month_start,employee_id,region_id,available_hours,billable_hours,internal_hours,bench_hours,utilization_rate
2026-02-01,E0130,R01,158.4,116.9,13.5,27.9,0.7383
2026-03-01,E0130,R01,166.4,116.2,11.1,39.1,0.6983
2026-04-01,E0130,R01,166.4,112.6,24.3,29.6,0.6765
2026-05-01,E0130,R01,166.4,140.9,25.4,0,0.847
2026-06-01,E0130,R01,158.4,124.5,15.3,18.6,0.7857
2023-01-01,E0132,R01,150.4,106,10.7,33.7,0.705
2023-02-01,E0132,R01,150.4,132.5,17.9,0,0.8808
2023-03-01,E0132,R01,158.4,124.7,13.6,20.1,0.7871
2023-04-01,E0132,R01,158.4,134.9,15.4,8.1,0.8513
2023-05-01,E0132,R01,158.4,109.9,25.4,23.1,0.6935
2023-06-01,E0132,R01,158.4,113.7,8.5,36.2,0.7177
2023-07-01,E0132,R01,142.4,114.4,13.6,14.3,0.8036
2023-08-01,E0132,R01,166.4,138.5,19.5,8.4,0.8324
2023-09-01,E0132,R01,158.4,121.8,10.7,25.9,0.769
2023-10-01,E0132,R01,158.4,123.7,17.5,17.2,0.7811
2023-11-01,E0132,R01,150.4,116.8,13.2,20.4,0.7766
2023-01-01,E0136,R03,150.4,108.8,18.8,22.8,0.7236
2023-02-01,E0136,R03,158.4,118.5,18.2,21.7,0.7478
2023-03-01,E0136,R03,158.4,128.4,17.1,12.9,0.8107
2023-04-01,E0136,R03,150.4,116.5,19.8,14,0.7749
2023-05-01,E0136,R03,158.4,109.1,14.8,34.5,0.6886
2023-06-01,E0136,R03,150.4,115.3,10.1,25,0.7664
2023-07-01,E0136,R03,166.4,123.9,22.2,20.2,0.7449
2023-08-01,E0136,R03,158.4,113.1,19.6,25.7,0.7139
2023-09-01,E0136,R03,166.4,132.2,19.3,14.9,0.7942
2023-10-01,E0136,R03,150.4,112.5,10.5,27.4,0.748
2023-11-01,E0136,R03,166.4,126,18.3,22.1,0.7574
2023-12-01,E0136,R03,158.4,115.4,17.9,25.2,0.7283
2024-01-01,E0136,R03,166.4,124.5,17.5,24.4,0.7481
2024-02-01,E0136,R03,150.4,103.5,11.5,35.4,0.688
2024-03-01,E0136,R03,158.4,122.1,16.3,20,0.7707
2024-04-01,E0136,R03,158.4,126.6,18.9,12.9,0.7991
2024-05-01,E0136,R03,166.4,112.5,10.5,43.3,0.6763
2024-06-01,E0136,R03,158.4,127.1,19.1,12.2,0.8027
2024-07-01,E0136,R03,150.4,119,14.1,17.3,0.791
2024-08-01,E0136,R03,158.4,106.5,14.6,37.3,0.6722
2024-09-01,E0136,R03,158.4,121.4,15.1,21.9,0.7665
2024-10-01,E0136,R03,158.4,105.4,20.7,32.3,0.6653
2024-11-01,E0136,R03,166.4,118.2,12.2,36.1,0.7101
2024-12-01,E0136,R03,166.4,127.3,14.6,24.4,0.7651
2025-01-01,E0136,R03,158.4,96,10.4,52.1,0.6058
2025-02-01,E0136,R03,142.4,102.6,11.3,28.5,0.7206
2025-03-01,E0136,R03,150.4,101.8,18.2,30.4,0.6771
2025-04-01,E0136,R03,150.4,99.3,20.7,30.5,0.6601
2025-05-01,E0136,R03,158.4,112.4,19,26.9,0.7098
2025-06-01,E0136,R03,142.4,104.8,12.2,25.4,0.7357
2025-07-01,E0136,R03,166.4,125.1,12.1,29.3,0.7516
2025-08-01,E0136,R03,166.4,134.5,13.5,18.4,0.8084
2025-09-01,E0136,R03,158.4,115.9,12.2,30.3,0.7318
2025-10-01,E0136,R03,166.4,130.6,18,17.9,0.7846
2025-11-01,E0136,R03,150.4,124.5,12.2,13.7,0.8275
2025-12-01,E0136,R03,158.4,116.7,9.8,32,0.7367
2026-01-01,E0136,R03,166.4,103.2,22.8,40.3,0.6204
2026-02-01,E0136,R03,166.4,106.8,11.7,47.8,0.6421
2026-03-01,E0136,R03,142.4,95.1,19.4,27.9,0.6681
2026-04-01,E0136,R03,158.4,114.6,15.6,28.1,0.7235
2026-05-01,E0136,R03,150.4,104.2,16.4,29.8,0.6927
2026-06-01,E0136,R03,158.4,122,11,25.4,0.77
2023-01-01,E0143,R02,166.4,112.8,14.5,39.1,0.6777
2023-02-01,E0143,R02,142.4,99.5,15.2,27.7,0.6986
2023-03-01,E0143,R02,166.4,117.3,16.2,32.9,0.705
2023-04-01,E0143,R02,158.4,112.8,18,27.6,0.7124
2023-05-01,E0143,R02,158.4,114.8,18.8,24.8,0.7247
2023-06-01,E0143,R02,150.4,98.8,16.2,35.4,0.6567
2023-07-01,E0143,R02,158.4,117.8,13.9,26.7,0.7438
2023-08-01,E0143,R02,158.4,115.9,15.4,27,0.732
2023-09-01,E0143,R02,150.4,109.4,18.6,22.4,0.7274
2023-10-01,E0143,R02,158.4,130.6,13.9,13.9,0.8244
2023-11-01,E0143,R02,158.4,121.8,19.4,17.3,0.7689
2023-12-01,E0143,R02,166.4,120.5,14.3,31.7,0.7239
2024-01-01,E0143,R02,142.4,104.3,18.8,19.3,0.7325
2024-02-01,E0143,R02,158.4,94.9,12.7,50.8,0.5992
2024-03-01,E0143,R02,142.4,105.9,17.2,19.3,0.7437
2024-04-01,E0143,R02,158.4,115.8,18.2,24.5,0.7309
2024-05-01,E0143,R02,150.4,104.6,14.3,31.5,0.6954
2024-06-01,E0143,R02,142.4,106.9,16.8,18.8,0.7504
2024-07-01,E0143,R02,166.4,129.5,21.9,15,0.7782
2024-08-01,E0143,R02,166.4,135.6,24.8,6,0.8151
2024-09-01,E0143,R02,150.4,124.4,11.1,14.9,0.827
2023-01-01,E0146,R02,166.4,115.3,13.2,38,0.6927
2023-02-01,E0146,R02,158.4,118.3,15.3,24.8,0.7471
2023-03-01,E0146,R02,158.4,113,22,23.4,0.7135
2023-04-01,E0146,R02,150.4,96.6,20.4,33.4,0.6426
2023-05-01,E0146,R02,166.4,117.8,17.4,31.2,0.7077
2023-06-01,E0146,R02,166.4,120,12.1,34.2,0.7214
2023-07-01,E0146,R02,166.4,120.4,22.3,23.7,0.7236
2023-08-01,E0146,R02,166.4,134.1,19.9,12.4,0.8062
2023-09-01,E0146,R02,150.4,111.5,12.9,26,0.7416
2023-10-01,E0146,R02,158.4,121.5,22,14.9,0.7669
2023-11-01,E0146,R02,166.4,115.8,13.6,37,0.696
2023-12-01,E0146,R02,166.4,126.3,18.4,21.7,0.7589
2024-01-01,E0146,R02,142.4,118,18.5,5.9,0.8289
2024-02-01,E0146,R02,166.4,120.9,17.9,27.6,0.7264
2024-03-01,E0146,R02,150.4,110.5,12.7,27.3,0.7347
2024-04-01,E0146,R02,158.4,113.6,13.2,31.6,0.7173
2024-05-01,E0146,R02,158.4,130.7,19.3,8.4,0.8248
2024-06-01,E0146,R02,158.4,100.7,19.4,38.3,0.6357
2024-07-01,E0146,R02,158.4,127.2,13.9,17.3,0.8029
2024-08-01,E0146,R02,158.4,132.3,7.7,18.4,0.8352
2024-09-01,E0146,R02,158.4,129,18.3,11,0.8146
2024-10-01,E0146,R02,150.4,108.2,17.9,24.3,0.7195
2024-11-01,E0146,R02,166.4,123.1,10.8,32.5,0.74
2024-12-01,E0146,R02,158.4,135.2,23.2,0,0.8537
2025-01-01,E0146,R02,158.4,117.5,14.1,26.8,0.7418
2025-02-01,E0146,R02,158.4,113.2,12.2,33,0.7145
2025-03-01,E0146,R02,150.4,123,15.6,11.7,0.818
2025-04-01,E0146,R02,158.4,119.6,17.5,21.2,0.7552
2025-05-01,E0146,R02,166.4,138.2,9.8,18.3,0.8308
2025-06-01,E0146,R02,166.4,138.8,10,17.6,0.8344
2025-07-01,E0146,R02,150.4,118,15.3,17,0.7849
2025-08-01,E0146,R02,166.4,136.4,18.3,11.7,0.8196
2025-09-01,E0146,R02,158.4,122.1,21.3,15.1,0.7706
2025-10-01,E0146,R02,150.4,114.5,21.4,14.5,0.7612
2025-11-01,E0146,R02,158.4,134,17.3,7.2,0.8458
2025-12-01,E0146,R02,166.4,109,14.9,42.5,0.655
2026-01-01,E0146,R02,150.4,112.1,10.8,27.5,0.7453
2026-02-01,E0146,R02,166.4,109.4,20,37,0.6573
2026-03-01,E0146,R02,142.4,102.6,14.2,25.6,0.7203
2026-04-01,E0146,R02,158.4,122.2,23.1,13.1,0.7712
2026-05-01,E0146,R02,158.4,139.2,18.1,1.2,0.8787
2026-06-01,E0146,R02,158.4,125.3,12.9,20.1,0.7912
2023-01-01,E0151,R01,166.4,116.1,11,39.2,0.698
2023-02-01,E0151,R01,158.4,114.5,24.5,19.4,0.7228
2023-03-01,E0151,R01,158.4,123.5,16.6,18.3,0.7795
2023-04-01,E0151,R01,150.4,126.2,13.3,11,0.8388
2023-05-01,E0151,R01,166.4,104.6,20.6,41.1,0.6289
2023-06-01,E0151,R01,166.4,118.1,18.1,30.2,0.71
2023-07-01,E0151,R01,150.4,109.3,13.1,28,0.7269
2023-08-01,E0151,R01,158.4,123.9,15.6,18.9,0.7825
2023-09-01,E0151,R01,166.4,121.6,25.3,19.5,0.7306
2023-10-01,E0151,R01,150.4,116.3,21.8,12.4,0.773
2023-11-01,E0151,R01,150.4,121.6,14.6,14.3,0.8082
2023-12-01,E0151,R01,150.4,104.1,20,26.3,0.6924
2024-01-01,E0151,R01,158.4,129.9,17.8,10.7,0.82
2024-02-01,E0151,R01,166.4,128,14.7,23.8,0.769
2024-03-01,E0151,R01,150.4,117,14.6,18.8,0.7776
2024-04-01,E0151,R01,166.4,136.7,12.8,16.9,0.8216
2024-05-01,E0151,R01,166.4,132.9,8.2,25.3,0.7988
2024-06-01,E0151,R01,158.4,123,15.4,20,0.7765
2024-07-01,E0151,R01,150.4,128.2,20,2.2,0.8523
2024-08-01,E0151,R01,166.4,107.1,16.3,43,0.6435
2024-09-01,E0151,R01,158.4,106.3,20.2,31.9,0.6714
2024-10-01,E0151,R01,150.4,115.2,16,19.2,0.7663
2024-11-01,E0151,R01,166.4,116.1,6.7,43.6,0.6979
2024-12-01,E0151,R01,158.4,103.7,23.4,31.4,0.6545
2025-01-01,E0151,R01,150.4,100.7,17.7,32,0.6697
2025-02-01,E0151,R01,150.4,108.5,11.8,30.2,0.7213
2025-03-01,E0151,R01,150.4,117.8,12.1,20.5,0.7832
2025-04-01,E0151,R01,158.4,130.9,19.7,7.7,0.8267
2025-05-01,E0151,R01,150.4,115.4,13.8,21.2,0.767
2025-06-01,E0151,R01,166.4,111.3,8.2,46.8,0.669
2025-07-01,E0151,R01,150.4,121.8,17.8,10.8,0.8099
2025-08-01,E0151,R01,150.4,110.7,12.2,27.5,0.7362
2025-09-01,E0151,R01,158.4,117.2,17,24.2,0.7399
2025-10-01,E0151,R01,166.4,133.4,18.4,14.7,0.8014
2025-11-01,E0151,R01,142.4,107.6,18.2,16.6,0.756
2025-12-01,E0151,R01,150.4,101.8,13.8,34.8,0.6771
2026-01-01,E0151,R01,158.4,113.2,14.9,30.3,0.7144
2026-02-01,E0151,R01,150.4,101.8,8.6,40,0.6768
2026-03-01,E0151,R01,166.4,135.2,11.2,20,0.8125
2026-04-01,E0151,R01,166.4,121.2,16.3,28.9,0.7286
2026-05-01,E0151,R01,166.4,125.4,11.7,29.4,0.7534
2026-06-01,E0151,R01,150.4,108.9,12,29.6,0.7238
2023-01-01,E0161,R01,150.4,95.7,18.8,35.9,0.6361
2023-02-01,E0161,R01,150.4,106,8.5,35.9,0.7047
2023-03-01,E0161,R01,158.4,124.8,15.8,17.8,0.7876
2023-04-01,E0161,R01,150.4,118.2,15,17.3,0.7857
2023-05-01,E0161,R01,158.4,122.9,17.8,17.7,0.7761
2023-06-01,E0161,R01,158.4,115.7,11.4,31.3,0.7305
2023-07-01,E0161,R01,158.4,114.3,11.4,32.6,0.7218
2023-08-01,E0161,R01,166.4,119.7,12.5,34.2,0.7191
2023-09-01,E0161,R01,158.4,120.4,14.6,23.4,0.7603
2023-10-01,E0161,R01,150.4,113.8,8.3,28.4,0.7563
2023-11-01,E0161,R01,142.4,100.7,15.6,26.1,0.7072
2023-12-01,E0161,R01,158.4,118.5,12.7,27.1,0.7483
2024-01-01,E0161,R01,158.4,110,13.8,34.5,0.6947
2024-02-01,E0161,R01,166.4,112,15.5,38.9,0.6733
2024-03-01,E0161,R01,142.4,100.2,12.2,30,0.7035
2024-04-01,E0161,R01,158.4,140.8,14.4,3.1,0.8891
2024-05-01,E0161,R01,158.4,101.9,10.1,46.4,0.6435
2024-06-01,E0161,R01,158.4,121.4,23.5,13.5,0.7666
2024-07-01,E0161,R01,142.4,99.2,11.4,31.8,0.6967
2024-08-01,E0161,R01,158.4,120.1,18.9,19.4,0.7583
2023-01-01,E0165,R03,166.4,104.6,16.9,44.9,0.6287
2023-02-01,E0165,R03,166.4,143.6,17.9,4.9,0.8629
2023-03-01,E0165,R03,158.4,122.6,22.9,12.9,0.774
2023-04-01,E0165,R03,150.4,110.3,17.6,22.5,0.7334
2023-05-01,E0165,R03,158.4,110.2,14.6,33.7,0.6955
2023-06-01,E0165,R03,158.4,121.6,21.1,15.7,0.7679
2023-07-01,E0165,R03,150.4,104.2,9.8,36.4,0.6929
2023-08-01,E0165,R03,158.4,117.1,13.7,27.5,0.7395
2023-09-01,E0165,R03,166.4,124.3,27.7,14.5,0.747
2023-10-01,E0165,R03,158.4,135.7,22.7,0,0.8569
2023-11-01,E0165,R03,166.4,130.6,17.8,17.9,0.785
2023-12-01,E0165,R03,150.4,106.8,15.8,27.8,0.7104
2024-01-01,E0165,R03,158.4,128.9,18,11.5,0.8139
2024-02-01,E0165,R03,166.4,122.7,12.1,31.7,0.7373
2024-03-01,E0165,R03,158.4,121.6,15.8,20.9,0.7679
2024-04-01,E0165,R03,166.4,132.6,23.5,10.3,0.7966
2024-05-01,E0165,R03,158.4,117.7,13.2,27.5,0.7431
2024-06-01,E0165,R03,150.4,102.5,20.9,27,0.6813
2024-07-01,E0165,R03,166.4,138.3,9.9,18.3,0.831
2024-08-01,E0165,R03,158.4,120.6,19.5,18.4,0.7612
2024-09-01,E0165,R03,158.4,116.1,13.1,29.2,0.7331
2024-10-01,E0165,R03,158.4,125.2,19.3,13.9,0.7903
2024-11-01,E0165,R03,158.4,112.9,21.8,23.7,0.7125
2024-12-01,E0165,R03,150.4,102.9,13.8,33.7,0.684
2025-01-01,E0165,R03,158.4,107.5,15.9,34.9,0.6789
2025-02-01,E0165,R03,158.4,101.6,7.1,49.7,0.6417
2025-03-01,E0165,R03,142.4,102.9,12.8,26.7,0.7224
2025-04-01,E0165,R03,158.4,116,18.1,24.3,0.7325
2025-05-01,E0165,R03,158.4,121.1,18,19.3,0.7648
2025-06-01,E0165,R03,166.4,123.3,18,25.1,0.7411
2025-07-01,E0165,R03,158.4,121.7,17.2,19.4,0.7686
2025-08-01,E0165,R03,150.4,115.2,16.3,18.9,0.7659
2025-09-01,E0165,R03,158.4,131.2,18.8,8.4,0.8283
2025-10-01,E0165,R03,150.4,107.4,16.4,26.6,0.7142
2025-11-01,E0165,R03,166.4,122.4,22.1,21.9,0.7358
2025-12-01,E0165,R03,158.4,112.8,16.3,29.3,0.7118
2026-01-01,E0165,R03,166.4,113.9,20.4,32.2,0.6844
2026-02-01,E0165,R03,158.4,127.8,11,19.6,0.8067
2026-03-01,E0165,R03,158.4,116.1,13.4,28.9,0.7329
2026-04-01,E0165,R03,142.4,110.4,13.9,18.1,0.7754
2026-05-01,E0165,R03,158.4,121.5,22.2,14.7,0.767
2026-06-01,E0165,R03,166.4,127.4,15.2,23.8,0.7656
2023-01-01,E0177,R02,158.4,114.9,19.3,24.2,0.7253
2023-02-01,E0177,R02,150.4,114.4,13.6,22.4,0.7603
2023-03-01,E0177,R02,150.4,105.9,18.7,25.8,0.7043
2023-04-01,E0177,R02,150.4,124.6,17.9,7.9,0.8284
2023-05-01,E0177,R02,158.4,118.3,13.1,27,0.7466
2023-06-01,E0177,R02,158.4,125.8,17.7,14.9,0.7942
2023-07-01,E0177,R02,142.4,98,19.6,24.8,0.6884
2023-08-01,E0177,R02,158.4,123.4,11.9,23.1,0.7791
2023-09-01,E0177,R02,158.4,124.7,10.2,23.5,0.7873
2023-10-01,E0177,R02,166.4,115.9,17.7,32.7,0.6968
2023-11-01,E0177,R02,166.4,149.8,16.6,0,0.9
2023-12-01,E0177,R02,150.4,100,14.5,35.9,0.6652
2024-01-01,E0177,R02,166.4,128.7,18.3,19.4,0.7736
2024-02-01,E0177,R02,150.4,100.5,16.5,33.4,0.6683
2024-03-01,E0177,R02,158.4,132.9,14.1,11.4,0.8388
2024-04-01,E0177,R02,166.4,121.3,9.6,35.5,0.729
2024-05-01,E0177,R02,142.4,113.5,11.9,17,0.7973
2024-06-01,E0177,R02,158.4,129.8,18.8,9.8,0.8193
2024-07-01,E0177,R02,142.4,96.2,10,36.2,0.6757
2024-08-01,E0177,R02,166.4,131.5,12.2,22.7,0.7902
2024-09-01,E0177,R02,142.4,99.7,15,27.7,0.6999
2024-10-01,E0177,R02,158.4,107.1,22.8,28.5,0.676
2024-11-01,E0177,R02,158.4,111.7,17.8,28.9,0.7049
2024-12-01,E0177,R02,158.4,113.8,11.1,33.5,0.7183
2025-01-01,E0177,R02,158.4,105.7,10.3,42.4,0.6673
2025-02-01,E0177,R02,150.4,106.2,24.3,20,0.7058
2025-03-01,E0177,R02,166.4,125.4,13.4,27.6,0.7536
2025-04-01,E0177,R02,158.4,116.1,16.5,25.9,0.7327
2025-05-01,E0177,R02,166.4,113.1,7.8,45.5,0.6799
2025-06-01,E0177,R02,150.4,114.8,15.1,20.5,0.7636
2025-07-01,E0177,R02,150.4,127.5,15.2,7.7,0.8479
2025-08-01,E0177,R02,150.4,126.2,19.7,4.5,0.839
2025-09-01,E0177,R02,150.4,104.7,14.2,31.4,0.6965
2025-10-01,E0177,R02,158.4,121,16.1,21.2,0.7641
2025-11-01,E0177,R02,150.4,105.2,14.8,30.4,0.6996
2025-12-01,E0177,R02,158.4,110.5,20.9,27,0.6976
2026-01-01,E0177,R02,158.4,104.2,12.2,41.9,0.6581
2026-02-01,E0177,R02,150.4,106,20.9,23.5,0.7045
2026-03-01,E0177,R02,158.4,127.1,13.6,17.7,0.8022
2026-04-01,E0177,R02,142.4,87.8,10.4,44.1,0.6166
2026-05-01,E0177,R02,150.4,124.9,12,13.5,0.8307
2026-06-01,E0177,R02,166.4,123.3,13.2,29.9,0.7411
2023-01-01,E0194,R01,158.4,112,24.5,21.9,0.7069
2023-02-01,E0194,R01,166.4,112.1,12.5,41.9,0.6734
2023-03-01,E0194,R01,142.4,116.9,18.9,6.6,0.8206
2023-04-01,E0194,R01,158.4,120.1,13.4,24.9,0.7581
2023-05-01,E0194,R01,158.4,125.4,18.1,15,0.7914
2023-06-01,E0194,R01,158.4,115.5,10,32.9,0.729
2023-07-01,E0194,R01,150.4,103.7,15.5,31.2,0.6897
2023-08-01,E0194,R01,158.4,123.6,11.5,23.2,0.7806
2023-09-01,E0194,R01,158.4,119.2,11.2,28,0.7523
2023-10-01,E0194,R01,158.4,121.5,19.8,17.1,0.767
2023-11-01,E0194,R01,158.4,115.9,7.4,35.1,0.732
2023-12-01,E0194,R01,158.4,95.6,10,52.8,0.6034
2024-01-01,E0194,R01,166.4,122,23.1,21.3,0.7334
2024-02-01,E0194,R01,158.4,106.1,13.7,38.6,0.6701
2024-03-01,E0194,R01,158.4,132.3,12.5,13.6,0.8355
2024-04-01,E0194,R01,150.4,106.1,13.5,30.8,0.7055
2024-05-01,E0194,R01,150.4,112.2,15.7,22.5,0.746
2024-06-01,E0194,R01,150.4,121.8,12.3,16.3,0.8101
2024-07-01,E0194,R01,158.4,109.8,10.3,38.3,0.6935
2024-08-01,E0194,R01,158.4,128.3,8.5,21.6,0.81
2024-09-01,E0194,R01,158.4,119.6,10.8,28.1,0.7548
2024-10-01,E0194,R01,166.4,116.4,22.9,27.1,0.6994
2024-11-01,E0194,R01,166.4,128.6,23.5,14.3,0.7725
2024-12-01,E0194,R01,158.4,115.6,15.6,27.2,0.7296
2025-01-01,E0194,R01,158.4,100.9,18.6,38.9,0.6369
2025-02-01,E0194,R01,158.4,107.1,21.3,29.9,0.6763
2025-03-01,E0194,R01,166.4,112.3,8.3,45.9,0.6748
2025-04-01,E0194,R01,158.4,117.2,14.8,26.4,0.74
2025-05-01,E0194,R01,150.4,119.1,12.4,18.8,0.7921
2025-06-01,E0194,R01,166.4,124,12,30.4,0.7453
2025-07-01,E0194,R01,150.4,114.6,14,21.7,0.7621
2025-08-01,E0194,R01,158.4,120.2,15.2,22.9,0.7591
2025-09-01,E0194,R01,158.4,105.8,13.1,39.5,0.6678
2025-10-01,E0194,R01,158.4,105.1,15.3,37.9,0.6636
2025-11-01,E0194,R01,150.4,112.5,16.7,21.2,0.748
2025-12-01,E0194,R01,158.4,109.7,13.5,35.2,0.6923
2026-01-01,E0194,R01,158.4,118.9,17.8,21.7,0.7507
2026-02-01,E0194,R01,158.4,96.3,17,45.1,0.6079
2026-03-01,E0194,R01,150.4,113.4,6,31,0.7542
2026-04-01,E0194,R01,158.4,109.5,10.3,38.6,0.6911
2026-05-01,E0194,R01,158.4,118.8,14.2,25.4,0.75
2026-06-01,E0194,R01,142.4,115.3,15.7,11.4,0.8097
2023-01-01,E0199,R03,166.4,120.9,16,29.4,0.7266
2023-02-01,E0199,R03,166.4,120.9,24.4,21.1,0.7266
2023-03-01,E0199,R03,166.4,111.6,15.9,39,0.6705
2023-04-01,E0199,R03,150.4,115.2,12.9,22.3,0.766
2023-05-01,E0199,R03,166.4,119.8,13,33.5,0.7201
2023-06-01,E0199,R03,158.4,120.7,10.3,27.4,0.7618
2023-07-01,E0199,R03,158.4,130.4,6.8,21.2,0.8233
2023-08-01,E0199,R03,158.4,120.9,18,19.6,0.7631
2023-09-01,E0199,R03,166.4,123.6,17.3,25.5,0.743
2023-10-01,E0199,R03,158.4,132.7,14.1,11.6,0.8379
2023-11-01,E0199,R03,142.4,117.2,19.9,5.3,0.823
2023-12-01,E0199,R03,150.4,109.9,14.1,26.4,0.7307
2024-01-01,E0199,R03,150.4,114.7,19,16.7,0.7627
2024-02-01,E0199,R03,158.4,109.3,18.1,30.9,0.6901
2024-03-01,E0199,R03,150.4,109.3,17.5,23.6,0.7266
2024-04-01,E0199,R03,150.4,98.4,15.5,36.6,0.6541
2024-05-01,E0199,R03,150.4,108,17.5,24.9,0.7181
2024-06-01,E0199,R03,150.4,117.7,19.6,13.1,0.7825
2024-07-01,E0199,R03,166.4,119.1,14.5,32.8,0.7155
2024-08-01,E0199,R03,158.4,106.5,13.8,38.1,0.6725
2024-09-01,E0199,R03,158.4,123.2,14.2,21,0.7779
2024-10-01,E0199,R03,166.4,118.7,18.2,29.5,0.7135
2024-11-01,E0199,R03,142.4,119.6,18.5,4.3,0.84
2024-12-01,E0199,R03,150.4,98.5,14.5,37.4,0.6547
2025-01-01,E0199,R03,166.4,113,15.2,38.2,0.6792
2025-02-01,E0199,R03,158.4,114.8,13.3,30.4,0.7246
2025-03-01,E0199,R03,158.4,110.5,17.4,30.5,0.6976
2025-04-01,E0199,R03,142.4,113,16.6,12.7,0.7936
2025-05-01,E0199,R03,158.4,120.7,17,20.7,0.762
2025-06-01,E0199,R03,150.4,117.8,17.8,14.7,0.7836
2025-07-01,E0199,R03,158.4,107.1,16.1,35.2,0.6762
2025-08-01,E0199,R03,150.4,111,13,26.4,0.7379
2025-09-01,E0199,R03,158.4,109.5,16.1,32.8,0.6912
2025-10-01,E0199,R03,158.4,108.8,14,35.6,0.6866
2025-11-01,E0199,R03,166.4,123.2,20.5,22.7,0.7402
2025-12-01,E0199,R03,150.4,99.2,10.4,40.8,0.6595
2026-01-01,E0199,R03,150.4,87.9,12.1,50.4,0.5844
2026-02-01,E0199,R03,150.4,119.8,8.3,22.3,0.7962
2026-03-01,E0199,R03,158.4,120.3,14.1,24.1,0.7592
2026-04-01,E0199,R03,166.4,120.6,19.9,25.8,0.725
2026-05-01,E0199,R03,166.4,129.8,23.1,13.5,0.7799
2026-06-01,E0199,R03,158.4,128.7,16.8,12.9,0.8125
2023-01-01,E0203,R02,150.4,110.4,16.9,23.2,0.7339
2023-02-01,E0203,R02,158.4,131.7,20.6,6.1,0.8316
2023-03-01,E0203,R02,166.4,124.9,14.9,26.6,0.7506
2023-04-01,E0203,R02,150.4,120.5,11.2,18.7,0.8012
2023-05-01,E0203,R02,158.4,110.2,9.9,38.2,0.6959
2023-06-01,E0203,R02,158.4,121.7,21.3,15.5,0.7682
2023-07-01,E0203,R02,158.4,129.9,13.7,14.9,0.8198
2023-08-01,E0203,R02,158.4,106.1,16.3,36.1,0.6698
2023-09-01,E0203,R02,158.4,100,14.7,43.7,0.6312
2023-10-01,E0203,R02,150.4,116.9,6.7,26.8,0.7774
2023-11-01,E0203,R02,158.4,125,19.7,13.7,0.7892
2023-12-01,E0203,R02,158.4,127.9,6.3,24.2,0.8073
2024-01-01,E0203,R02,158.4,109.2,17,32.1,0.6897
2024-02-01,E0203,R02,158.4,117.1,10.4,30.9,0.7393
2024-03-01,E0203,R02,158.4,130.7,18.3,9.4,0.8254
2024-04-01,E0203,R02,150.4,129.1,14.4,6.8,0.8586
2024-05-01,E0203,R02,166.4,110.5,18.7,37.2,0.6638
2024-06-01,E0203,R02,150.4,107.6,16.3,26.5,0.7154
2024-07-01,E0203,R02,150.4,123.3,19.2,7.9,0.8199
2024-08-01,E0203,R02,150.4,133.4,11.7,5.3,0.8869
2024-09-01,E0203,R02,150.4,118.9,10.6,20.9,0.7904
2024-10-01,E0203,R02,158.4,123.8,16.2,18.4,0.7816
2024-11-01,E0203,R02,158.4,115.4,18.9,24.1,0.7286
2024-12-01,E0203,R02,150.4,110.9,24.3,15.2,0.7373
2025-01-01,E0203,R02,158.4,104.9,18.3,35.2,0.662
2025-02-01,E0203,R02,158.4,115,21.4,22,0.7258
2025-03-01,E0203,R02,158.4,123.5,17,17.9,0.7794
2025-04-01,E0203,R02,166.4,134.6,13.1,18.7,0.8089
2025-05-01,E0203,R02,158.4,116.9,15.1,26.4,0.7379
2025-06-01,E0203,R02,158.4,124.3,20.2,13.9,0.7848
2025-07-01,E0203,R02,166.4,121.3,25.2,19.9,0.7291
2025-08-01,E0203,R02,158.4,105,13.8,39.7,0.6628
2025-09-01,E0203,R02,158.4,121.3,24.3,12.8,0.766
2025-10-01,E0203,R02,150.4,118.8,13.9,17.7,0.7896
2025-11-01,E0203,R02,150.4,113,20,17.3,0.7513
2025-12-01,E0203,R02,158.4,110.2,14.7,33.5,0.6955
2026-01-01,E0203,R02,166.4,118.3,16.6,31.5,0.7107
2026-02-01,E0203,R02,150.4,98.4,14.9,37.1,0.6543
2026-03-01,E0203,R02,150.4,113.6,8.7,28,0.7556
2026-04-01,E0203,R02,158.4,116.3,14.2,28,0.7341
2026-05-01,E0203,R02,166.4,122.7,24.4,19.3,0.7374
2026-06-01,E0203,R02,166.4,127.3,16.3,22.8,0.765
2023-01-01,E0206,R03,166.4,122.1,16.4,27.9,0.7337
2023-02-01,E0206,R03,166.4,124.4,16.4,25.7,0.7473
2023-03-01,E0206,R03,150.4,126.9,11.3,12.2,0.8438
2023-04-01,E0206,R03,150.4,121.2,18.8,10.4,0.8058
2023-05-01,E0206,R03,142.4,106.9,13.4,22.1,0.7507
2023-06-01,E0206,R03,158.4,107.1,18,33.3,0.6764
2023-07-01,E0206,R03,158.4,133.8,21.4,3.2,0.8447
2023-08-01,E0206,R03,150.4,123,9.1,18.3,0.8176
2023-09-01,E0206,R03,158.4,117,22.1,19.3,0.7385
2023-10-01,E0206,R03,166.4,126.5,16.8,23.1,0.7605
2023-11-01,E0206,R03,158.4,109.2,19.1,30.1,0.6891
2023-12-01,E0206,R03,158.4,105.1,11.4,41.8,0.6638
2024-01-01,E0206,R03,158.4,110.9,18.1,29.3,0.7004
