month_start,project_id,customer_id,region_id,revenue_usd,direct_labor_cost_usd,subcontractor_cost_usd,travel_cost_usd,gross_profit_usd,billable_hours
2025-04-01,P0161,C0275,R03,48262.17,22660.79,2999.18,1259.08,21343.13,239
2025-05-01,P0161,C0275,R03,37230.82,20799.82,2961.63,1116.92,12352.44,220.9
2025-06-01,P0161,C0275,R03,26199.46,13178.38,2448.39,400.91,10171.78,140.3
2025-07-01,P0161,C0275,R03,15168.11,8168.55,1141.48,192.37,5665.7,86.8
2023-01-01,P0162,C0014,R03,27835.99,14283.91,2968.86,591.58,9991.65,158.2
2023-02-01,P0162,C0014,R03,28662.16,13777.57,987.9,57.32,13839.36,152.6
2023-03-01,P0162,C0014,R03,24625.63,11909.79,3813.03,416.9,8485.91,131.3
2023-04-01,P0162,C0014,R03,26825.45,10461.63,2055.23,271.57,14037.03,116.2
2023-05-01,P0162,C0014,R03,25454.89,11654.06,2873.03,385.42,10542.38,128.8
2023-06-01,P0162,C0014,R03,27082.49,12260.17,541.65,341.96,13938.71,135.7
2023-07-01,P0162,C0014,R03,28888.56,15820.74,1506.57,461.96,11099.29,175.1
2023-08-01,P0162,C0014,R03,25565.25,15506.68,1189.67,263.98,8604.91,174.8
2023-09-01,P0162,C0014,R03,27331.39,15296.84,2516.87,285.5,9232.17,172.5
2023-10-01,P0162,C0014,R03,23421.35,13416.83,2131.12,46.84,7826.56,150.3
2025-03-01,P0163,C0028,R03,212959.01,86875.01,12330.76,1969.13,111784.1,917.5
2025-04-01,P0163,C0028,R03,212959.01,111157.68,10880.18,2180.27,88740.88,1172.3
2024-01-01,P0164,C0174,R01,22622.62,8961.59,2419.22,180.21,11061.59,98.5
2024-02-01,P0164,C0174,R01,34688.01,13827.8,3674.47,706.48,16479.27,152.2
2024-03-01,P0164,C0174,R01,46753.41,19926.69,4240.21,93.51,22493,217.9
2024-04-01,P0164,C0174,R01,58818.81,25508.64,4476.05,447.72,28386.4,280.1
2024-05-01,P0164,C0174,R01,70884.2,35665.23,3743.69,1664.87,29810.42,394.7
2024-06-01,P0164,C0174,R01,82949.6,35621.91,13215.69,1350.83,32761.16,392.9
2024-07-01,P0164,C0174,R01,70884.2,37712.97,1803.11,372.04,30996.08,418.6
2024-08-01,P0164,C0174,R01,58818.81,25679.47,2197.71,654.47,30287.15,283
2024-09-01,P0164,C0174,R01,46753.41,19982.38,4212.22,836.77,21722.04,218.3
2024-10-01,P0164,C0174,R01,34688.01,16010.5,2362.31,284.71,16030.5,175.3
2024-11-01,P0164,C0174,R01,22622.62,8681.49,2258.82,45.25,11637.06,95.2
2024-10-01,P0165,C0238,R03,66455.59,29418.42,5394.83,211.17,31431.17,322.1
2024-11-01,P0165,C0238,R03,66557.58,24496.92,6168.61,806.14,35085.91,268.6
2024-12-01,P0165,C0238,R03,65587.81,20794.74,3198.93,1355.77,40238.38,224.8
2025-01-01,P0165,C0238,R03,69587.87,22873.99,5030.62,632.48,41050.78,240
2025-02-01,P0165,C0238,R03,71576.56,21799.12,4650.97,1289.75,43836.72,226.3
2023-04-01,P0166,C0145,R02,37926.37,11387.97,1282.12,834.38,24421.9,126.5
2023-06-01,P0167,C0011,R01,23879.99,9691.56,3102.32,334.9,10751.22,107.3
2023-07-01,P0167,C0011,R01,21448.89,10530.7,851.35,388.54,9678.29,116.6
2023-08-01,P0167,C0011,R01,23928.55,13011.78,901.48,235.15,9780.14,146.7
2023-09-01,P0167,C0011,R01,21767.42,10921.91,2275.9,43.53,8526.07,123.2
2023-10-01,P0167,C0011,R01,25277.41,12981.41,581.79,667.28,11046.93,145.4
2023-11-01,P0167,C0011,R01,25753.97,13550.45,1825.63,299.28,10078.6,152.6
2023-12-01,P0167,C0011,R01,23720.03,9332.18,1941.8,295.77,12150.28,105.6
2024-01-01,P0167,C0011,R01,27549.47,10285.69,3032.38,589.25,13642.15,113
2024-02-01,P0167,C0011,R01,26496.56,9954.99,1994.93,482.48,14064.15,109.5
2024-03-01,P0167,C0011,R01,28449.03,11427.92,2388.03,393.89,14239.19,125
2025-05-01,P0168,C0203,R03,68585.88,29252.63,872.89,1508.89,36951.47,310.7
2023-01-01,P0169,C0217,R04,99579.16,43357.88,6241.77,646.68,49332.84,480.2
2023-02-01,P0169,C0217,R04,102528.15,41818.28,5722.07,1012.05,53975.75,463.2
2023-03-01,P0169,C0217,R04,95413.35,39154.82,5285.42,958.2,50014.9,431.7
2023-04-01,P0169,C0217,R04,106143.27,35124,3940.93,1493.41,65584.92,390.2
2024-09-01,P0170,C0015,R03,5337.76,1853.9,199.4,117.43,3167.02,20.3
2024-10-01,P0170,C0015,R03,5337.76,2002.06,53.2,117.43,3165.06,21.9
2025-03-01,P0171,C0028,R03,56544.52,25126.84,3474.07,113.09,27830.53,265.4
2025-04-01,P0171,C0028,R03,88855.68,50521.6,7523.57,561.71,30248.79,532.8
2025-05-01,P0171,C0028,R03,121166.83,81971.82,11623.67,1832.46,25738.88,870.7
2025-06-01,P0171,C0028,R03,153477.99,93484.49,9393.26,1497.02,49103.22,995
2025-07-01,P0171,C0028,R03,185789.14,121159.59,24729.18,1110.29,38790.08,1286.8
2025-08-01,P0171,C0028,R03,185789.14,97685.37,8579.09,2499.11,77025.57,1049.4
2025-09-01,P0171,C0028,R03,153477.99,74841.88,17291.75,1664.94,59679.42,802.9
2025-10-01,P0171,C0028,R03,121166.83,45719.5,8450.49,242.33,66754.51,486.5
2025-11-01,P0171,C0028,R03,88855.68,29883.72,9373.39,619.07,48979.49,318.7
2025-12-01,P0171,C0028,R03,56544.52,26834.25,4718.37,339.68,24652.23,287.5
2024-08-01,P0172,C0230,R03,145081.25,75597.24,12598.94,2990.78,53894.3,833.1
2024-09-01,P0172,C0230,R03,143871.05,73389.18,10353.32,1818.65,58309.9,801.8
2024-10-01,P0172,C0230,R03,145805.13,80319.85,13033.06,1520.96,50931.25,879.4
2024-11-01,P0172,C0230,R03,133516.33,61152.01,14878.89,882.31,56603.12,670.5
2024-12-01,P0172,C0230,R03,145363.47,57351.91,17375.95,1269.33,69366.28,619.9
2024-03-01,P0173,C0117,R01,53318.29,23537.78,2016.1,623.64,27140.77,257.4
2024-04-01,P0173,C0117,R01,55310.05,24845.21,4119.71,267.38,26077.76,272.8
2024-05-01,P0173,C0117,R01,54963.06,28644.01,4423.65,388.28,21507.12,317
2024-06-01,P0173,C0117,R01,52094.94,23172.13,5743.7,874.07,22305.04,255.6
2023-10-01,P0174,C0015,R03,12266.62,6927.72,1052.28,175.23,4111.39,77.6
2023-11-01,P0174,C0015,R03,11744.85,6795.69,1737.74,148.71,3062.71,76.6
2023-12-01,P0174,C0015,R03,13415.46,5804.3,1119.09,165.44,6326.63,65.7
2024-01-01,P0174,C0015,R03,17937.7,7364.84,3135.26,294.23,7143.37,80.9
2024-02-01,P0174,C0015,R03,16503.31,6818.66,2313.77,82.14,7288.75,75
2024-03-01,P0174,C0015,R03,16487.31,7283.26,858.23,249.62,8096.2,79.7
2024-04-01,P0174,C0015,R03,16463.21,7400.14,1903.44,276.86,6882.77,81.3
2024-05-01,P0174,C0015,R03,15230.03,7942.38,1293.92,53.36,5940.38,87.9
2024-06-01,P0174,C0015,R03,15039.18,6693.93,1328.6,63.49,6953.16,73.8
2024-07-01,P0174,C0015,R03,16850.49,9291.98,665.24,145.37,6747.92,103.1
2024-08-01,P0174,C0015,R03,18014.36,8151.6,1162.77,36.03,8663.96,89.8
2025-02-01,P0175,C0128,R02,18622.79,7158.88,1783.93,260.16,9419.82,74.3
2025-03-01,P0175,C0128,R02,35176.38,15849.42,1869.48,458.65,16998.84,167.4
2025-04-01,P0175,C0128,R02,51729.97,29822.84,6751.85,103.46,15051.83,314.5
2025-05-01,P0175,C0128,R02,35176.38,24129.41,3641.97,446.81,6958.19,256.3
2025-06-01,P0175,C0128,R02,18622.79,11501.46,2687.13,50.68,4383.52,122.4
2023-09-01,P0176,C0143,R03,3854.77,2425.05,135.36,8.06,1286.32,27.3
2023-10-01,P0176,C0143,R03,3581.85,2306.36,90.23,48.01,1137.26,25.8
2023-11-01,P0176,C0143,R03,3938.2,2597.99,91.41,54.73,1194.07,29.3
2023-12-01,P0176,C0143,R03,4197.87,2070.75,134.28,15.42,1977.43,23.4
2024-01-01,P0176,C0143,R03,5103.81,2389.16,241.82,52.21,2420.62,26.3
2024-02-01,P0176,C0143,R03,5008.93,2359.53,203.54,31.07,2414.79,26
2024-03-01,P0176,C0143,R03,4932.87,2484.45,115.03,9.87,2323.54,27.2
2024-04-01,P0176,C0143,R03,4784.88,2452.17,177.47,9.57,2145.68,26.9
2024-05-01,P0176,C0143,R03,4541.64,2700.32,69.66,88.6,1683.05,29.9
2024-06-01,P0176,C0143,R03,4999.52,2537.11,209.98,99.03,2153.41,28
2024-07-01,P0176,C0143,R03,4597.71,2890.62,24.8,63.65,1618.65,32.1
2024-08-01,P0176,C0143,R03,4827.31,2490.48,172.36,128.06,2036.41,27.4
2024-09-01,P0176,C0143,R03,5095.8,2573.68,331.08,46.56,2144.48,28.1
2024-10-01,P0176,C0143,R03,4605.17,2511.76,99.34,75.31,1918.75,27.5
2024-11-01,P0176,C0143,R03,4376.95,1984.86,106.57,73.1,2212.42,21.8
2024-12-01,P0176,C0143,R03,4959.04,1937.2,52.21,76.68,2892.96,20.9
2025-01-01,P0176,C0143,R03,5507.88,2230.68,84.58,22.96,3169.66,23.4
2025-02-01,P0176,C0143,R03,5969.13,2239.88,168.22,93.94,3467.09,23.3
2026-06-01,P0177,C0066,R04,13800.05,7033.34,920.68,51.88,5794.16,73
2026-04-01,P0178,C0028,R03,314769.17,149223.73,25739.08,5278.58,134527.77,1536.8
2026-05-01,P0178,C0028,R03,339649.9,141095.98,27433.23,1505.45,169615.25,1477.9
2024-08-01,P0179,C0010,R04,11116.28,5424.85,656.43,110.45,4924.54,59.8
2024-09-01,P0179,C0010,R04,17468.44,8345.39,2087.57,191.5,6843.98,91.2
2024-10-01,P0179,C0010,R04,23820.6,12289.57,3619.45,163.04,7748.54,134.6
2024-11-01,P0179,C0010,R04,30172.76,12942.71,2231.31,278.32,14720.42,141.9
2024-12-01,P0179,C0010,R04,36524.92,13496.33,1655.77,578.59,20794.23,145.9
2025-01-01,P0179,C0010,R04,38229.21,14645.35,3551.45,291.15,19741.26,153.7
2025-02-01,P0179,C0010,R04,31580.65,11209.48,3164.16,357.67,16849.34,116.4
2025-03-01,P0179,C0010,R04,24932.09,10372.54,2341.78,468.76,11749.01,109.5
2025-04-01,P0179,C0010,R04,18283.54,9732.65,1509.7,267.95,6773.23,102.6
2025-05-01,P0179,C0010,R04,11634.98,7369.29,433.65,51.27,3780.77,78.3
2026-05-01,P0180,C0211,R04,106823.32,49835,11359.3,1082.79,44546.23,522
2026-06-01,P0180,C0211,R04,91848.65,50112.64,7797.71,1220.98,32717.32,520.5
2024-09-01,P0181,C0176,R04,28886.45,15407.53,2012.03,302.91,11163.98,168.3
2024-10-01,P0181,C0176,R04,49894.77,28739.92,4210.93,99.79,16844.14,314.7
2024-11-01,P0181,C0176,R04,70903.1,33956.42,8206.27,628.63,28111.78,372.3
2024-12-01,P0181,C0176,R04,91911.43,37917.74,3924.12,586.6,49482.97,409.8
2025-01-01,P0181,C0176,R04,74211.51,31741.12,10283.96,1382.86,30803.57,333
2025-02-01,P0181,C0176,R04,52222.91,20695.31,5488.1,977.93,25061.58,214.9
2025-03-01,P0181,C0176,R04,30234.32,14043.43,1086.9,342.67,14761.32,148.3
2023-11-01,P0182,C0139,R02,55936.3,34653.23,4822.48,629.74,15830.85,390.4
2023-12-01,P0182,C0139,R02,59107.03,27380.89,4689.9,390.36,26645.87,309.7
2024-01-01,P0182,C0139,R02,73459.16,32292.87,5654.81,852.08,34659.4,354.9
2024-02-01,P0182,C0139,R02,75953.4,33599.99,7465.58,802.39,34085.44,369.7
2024-03-01,P0182,C0139,R02,75738.69,35822.67,9789.49,646.48,29480.05,391.8
2024-04-01,P0182,C0139,R02,68664.61,33046.27,8708.19,2056.32,24853.84,362.9
2024-05-01,P0182,C0139,R02,70819.04,39542.48,8194.7,1543.57,21538.29,437.6
2024-06-01,P0182,C0139,R02,73271.95,34918.78,7085.8,601.97,30665.4,385.2
2025-10-01,P0183,C0028,R03,157005.42,56345.91,16147.35,1882.97,82629.19,599.6
2025-11-01,P0183,C0028,R03,154095.29,49291.15,18172.2,1861.75,84770.19,525.7
2025-12-01,P0183,C0028,R03,143632.54,64830.86,15606.79,804.07,62390.83,694.5
2026-01-01,P0183,C0028,R03,159086.51,71678.12,18650.77,1806.26,66951.36,751.6
2026-02-01,P0183,C0028,R03,156017.05,65669.92,20701.9,1810.79,67834.44,684.2
2026-03-01,P0183,C0028,R03,155355.1,77054.24,18591.23,310.71,59398.93,801.6
2023-03-01,P0184,C0158,R01,11143.14,6197.75,1201.75,55.21,3688.43,68.3
2023-04-01,P0184,C0158,R01,16714.71,7496.54,1377.98,70.71,7769.49,83.3
2023-05-01,P0184,C0158,R01,22286.29,11734.19,2162.44,364.83,8024.82,129.7
2023-06-01,P0184,C0158,R01,27857.86,14503.24,1338.43,522.13,11494.06,160.5
2023-07-01,P0184,C0158,R01,33429.43,21054.23,2586.49,375.18,9413.52,233
2023-08-01,P0184,C0158,R01,39001,27205.33,2620.09,567.99,8607.58,306.7
2023-09-01,P0184,C0158,R01,39001,25102.98,4799.36,138.32,8960.34,283.1
2023-10-01,P0184,C0158,R01,33429.43,22022.99,2576.15,412.87,8417.42,246.6
2023-11-01,P0184,C0158,R01,27857.86,18802.48,4516.43,353.63,4185.31,211.8
2023-12-01,P0184,C0158,R01,22286.29,11247.7,2444.81,309.03,8284.74,127.2
2024-01-01,P0184,C0158,R01,21064.63,10088.63,1566.86,197.78,9211.36,110.9
2024-02-01,P0184,C0158,R01,14043.08,6768.18,910.78,109.22,6254.9,74.5
2025-11-01,P0185,C0213,R01,49024.5,13701.93,3616.89,382.08,31323.61,146.1
2025-12-01,P0185,C0213,R01,49471.96,19510.88,6427.95,322.01,23211.11,209
2026-01-01,P0185,C0213,R01,50638.7,19935.39,7927.67,820.82,21954.82,209
2026-02-01,P0185,C0213,R01,57414.43,21115.64,2407.32,395.16,33496.3,220
2026-03-01,P0185,C0213,R01,57372.93,24863.76,7433.46,355.81,24719.9,258.7
2026-04-01,P0185,C0213,R01,55787.09,24825.58,5006.66,556.22,25398.62,255.7
2026-05-01,P0185,C0213,R01,52649.68,20530.47,4971.19,427.31,26720.71,215
2026-06-01,P0185,C0213,R01,47690.61,21749.15,4675.84,552.1,20713.52,225.9
2023-06-01,P0186,C0266,R03,57487.7,21378.9,2966.83,1264.73,31877.24,236.6
2023-07-01,P0186,C0266,R03,57487.7,25862.98,2521.21,1264.73,27838.78,286.3
2024-05-01,P0187,C0299,R04,18923.79,12148.47,1551.09,220.67,5003.55,134.5
2024-06-01,P0187,C0299,R04,19733,10812.2,970.61,315.49,7634.7,119.3
2024-07-01,P0187,C0299,R04,19867.95,13486.91,1795.53,314.48,4271.02,149.7
2024-08-01,P0187,C0299,R04,19124.07,10652.91,948.35,272.94,7249.87,117.4
2024-09-01,P0187,C0299,R04,18524.49,10101.79,1727.08,135.85,6559.76,110.4
2024-10-01,P0187,C0299,R04,20608.62,12136.47,1746.55,278.29,6447.31,132.9
2024-11-01,P0187,C0299,R04,18327.48,8973.72,674.72,319.9,8359.14,98.4
2024-12-01,P0187,C0299,R04,18615.13,7851.49,2197.54,143.78,8422.32,84.9
2025-01-01,P0187,C0299,R04,18845.85,8241,1045.75,178.88,9380.22,86.5
2025-02-01,P0187,C0299,R04,21552.56,8732.18,1103.48,200.76,11516.14,90.7
2025-03-01,P0187,C0299,R04,17960.17,8528.97,688.19,275.88,8467.14,90.1
2025-03-01,P0188,C0006,R01,91312.75,31657.08,3306.53,798.26,55550.88,334.3
2025-04-01,P0188,C0006,R01,86835.81,38519.69,3471.1,1669.39,43175.62,406.2
2025-05-01,P0188,C0006,R01,90428.35,47728.46,3991.1,1162.72,37546.08,507
2025-08-01,P0189,C0207,R01,84343.58,30976.23,2573.19,1855.56,48938.6,332.8
2024-02-01,P0190,C0082,R01,12782.1,4477.59,567.5,148.52,7588.48,49.3
2024-03-01,P0190,C0082,R01,12962.31,4854.82,865.32,74.24,7167.93,53.1
2024-04-01,P0190,C0082,R01,14472.41,5515.45,1530.46,28.94,7397.56,60.6
2024-05-01,P0190,C0082,R01,13280.07,5871.72,970.11,103.88,6334.38,65
2024-06-01,P0190,C0082,R01,13402.24,5057.65,416.48,51.9,7876.21,55.8
2024-07-01,P0190,C0082,R01,12525.01,5855.83,519.43,94.11,6055.64,65
2024-08-01,P0190,C0082,R01,12793.93,4908.43,513.07,162.66,7209.77,54.1
2023-12-01,P0191,C0198,R04,54604.52,22393.37,5866.55,542.03,25802.57,253.3
2024-01-01,P0191,C0198,R04,65921.08,25654.72,3545.35,1446.34,35274.66,281.9
2024-02-01,P0191,C0198,R04,67350.72,26376.46,4572.12,1402.99,34999.15,290.2
2024-03-01,P0191,C0198,R04,72201.47,30232.12,6864.4,1537.95,33567.01,330.6
2024-04-01,P0191,C0198,R04,77157.4,32873.76,3344.52,586.43,40352.69,361
2024-05-01,P0191,C0198,R04,67305.06,33269.32,6213.5,1471.43,26350.8,368.2
2024-06-01,P0191,C0198,R04,75101.08,31684.71,6147.96,980.87,36287.53,349.5
2024-07-01,P0191,C0198,R04,68643.34,35879.01,12355.8,864.77,19543.76,398.3
2024-08-01,P0191,C0198,R04,78442.86,33645.27,7256.24,156.89,37384.47,370.8
2024-09-01,P0191,C0198,R04,68863.08,28914.85,6714.82,1008.81,32224.59,315.9
2024-10-01,P0191,C0198,R04,66985.9,30374.52,3921.42,773.03,31916.93,332.6
2024-11-01,P0191,C0198,R04,72113.16,27187.35,9970.3,1082.3,33873.21,298.1
2024-02-01,P0192,C0073,R01,56755.44,18163.64,118.82,1248.62,37224.35,199.9
2024-03-01,P0192,C0073,R01,56755.44,19420.09,1739.71,1248.62,34347.02,212.4
2025-07-01,P0193,C0158,R01,13425.68,5186.73,298.32,159.65,7780.97,55.1
2025-08-01,P0193,C0158,R01,13432.46,4183.93,224.48,119,8905.05,44.9
2025-09-01,P0193,C0158,R01,13634.03,3938.61,278.83,227.79,9188.8,42.3
2025-10-01,P0193,C0158,R01,14091.67,3149.92,394.31,209.91,10337.52,33.5
2025-11-01,P0193,C0158,R01,13627.36,2715.07,165.56,84.39,10662.34,29
2025-12-01,P0193,C0158,R01,12824.84,3605.54,405.46,25.65,8788.19,38.6
2026-01-01,P0193,C0158,R01,13550.69,3802.81,238.51,305.37,9204,39.9
2026-02-01,P0193,C0158,R01,14029,3677.99,18.71,148.11,10184.19,38.3
2026-03-01,P0193,C0158,R01,14165.24,4376.07,394.17,239.7,9155.3,45.5
2026-04-01,P0193,C0158,R01,14981.3,4752.43,524.88,29.96,9674.02,48.9
2026-05-01,P0193,C0158,R01,16784.71,4665.71,518.03,206.66,11394.31,48.9
2025-11-01,P0194,C0034,R03,68366.86,18797.83,2290.89,889.25,46388.89,200.5
2025-12-01,P0194,C0034,R03,68907.86,26735,6243.23,1221.62,34708,286.4
2026-01-01,P0194,C0034,R03,87422.2,33857.71,8117.13,1367.17,44080.2,355
2026-02-01,P0194,C0034,R03,79526.65,28773.3,4812.56,1046.67,44894.12,299.8
2026-03-01,P0194,C0034,R03,92233,39322.39,2738.48,1472.62,48699.51,409.1
2024-11-01,P0195,C0179,R04,30108.83,9238.51,343.27,582.78,19944.27,101.3
2024-12-01,P0195,C0179,R04,29236.89,7727.79,199.18,516.84,20793.08,83.5
2025-01-01,P0195,C0179,R04,30967.96,8486.23,990.77,583.57,20907.39,89
2025-02-01,P0195,C0179,R04,33606.43,8532.66,644.5,490.04,23939.23,88.6
2025-03-01,P0195,C0179,R04,29929.82,8906.94,569.54,539.12,19914.22,94.1
2025-04-01,P0195,C0179,R04,34150.55,13003.69,993.14,151.62,20002.09,137.1
2025-05-01,P0195,C0179,R04,30918.69,14008.09,962.81,179.09,15768.7,148.8
2025-06-01,P0195,C0179,R04,29563.97,12059.61,1040.36,59.13,16404.87,128.4
2025-07-01,P0195,C0179,R04,30886.69,13489.19,344.14,342.74,16710.63,143.3
2025-08-01,P0195,C0179,R04,32565.3,11466.78,1570.46,259.12,19268.95,123.2
2025-09-01,P0195,C0179,R04,32984.01,10771.57,642.42,293.42,21276.6,115.6
2025-10-01,P0195,C0179,R04,33011.3,8341.75,820.57,760.17,23088.81,88.8
2025-11-01,P0195,C0179,R04,29309.37,6601.36,655.96,524.09,21527.97,70.4
2025-12-01,P0195,C0179,R04,28609.6,9092.59,114.72,330.23,19072.06,97.4
2026-01-01,P0195,C0179,R04,32948.89,10453,1499.02,243.83,20753.04,109.6
2026-02-01,P0195,C0179,R04,34528.25,10233.31,645.07,218.66,23431.22,106.6
2026-03-01,P0195,C0179,R04,34867.27,12176.88,196.92,401.86,22091.62,126.7
2026-04-01,P0195,C0179,R04,33683.66,12079.34,0,67.37,21536.95,124.4
2023-03-01,P0196,C0082,R01,3706.64,1324.93,137.83,64.03,2179.85,14.6
2023-04-01,P0196,C0082,R01,4411.85,1271.65,97.62,55.26,2987.31,14.1
2023-05-01,P0196,C0082,R01,4249.57,1437.96,7.32,69.57,2734.73,15.9
2023-06-01,P0196,C0082,R01,3840.8,1285.06,180.39,69.71,2305.63,14.2
2023-07-01,P0196,C0082,R01,4428.91,1792.64,77.47,35.42,2523.38,19.8
2023-08-01,P0196,C0082,R01,4284.56,1920.75,80.94,62.38,2220.48,21.7
2023-09-01,P0196,C0082,R01,4135.26,1710.56,143.4,85.62,2195.67,19.3
2023-10-01,P0196,C0082,R01,3995.14,1691.48,154.25,68.91,2080.5,18.9
2023-11-01,P0196,C0082,R01,4439.87,1925.86,185.09,58.66,2270.27,21.7
2023-12-01,P0196,C0082,R01,3585.16,1162.84,4.14,14.41,2403.77,13.2
2024-01-01,P0196,C0082,R01,4526.09,1393.12,188.36,52.34,2892.27,15.3
2024-02-01,P0196,C0082,R01,4457.07,1380.53,113.81,91.58,2871.16,15.2
2024-03-01,P0196,C0082,R01,4911.54,1626.53,66.85,65.1,3153.06,17.8
2024-04-01,P0196,C0082,R01,5278.53,1778.72,136.27,46.33,3317.21,19.5
2024-08-01,P0197,C0234,R02,76235.29,36561.91,1524.71,984.4,37164.28,402.9
2024-09-01,P0197,C0234,R02,84787.37,39807.78,8438.51,1021.15,35519.93,434.9
2024-10-01,P0197,C0234,R02,70688.47,35840.73,7606.95,1806.03,25434.76,392.4
2024-11-01,P0197,C0234,R02,82826.98,34916.15,7672.45,1152.91,39085.47,382.8
2024-12-01,P0197,C0234,R02,81924.09,29749.68,6015.23,1356.94,44802.24,321.6
2025-01-01,P0197,C0234,R02,78601.95,29592.53,9297.75,988.53,38723.14,310.5
2025-02-01,P0197,C0234,R02,80234.29,27987.8,4852.56,1278.26,46115.67,290.6
2024-01-01,P0198,C0289,R04,44453.71,19128.42,3726.94,448.9,21149.45,210.2
2024-02-01,P0198,C0289,R04,95257.94,41248.06,4907.04,1421.88,47680.96,453.9
2024-03-01,P0198,C0289,R04,44453.71,20580.62,1853.4,971.4,21048.29,225.1
2024-07-01,P0199,C0292,R04,27732.79,16611.75,4237.83,337.68,6545.53,184.4
2024-08-01,P0199,C0292,R04,29757.4,14626.67,3689.46,485.08,10956.19,161.2
2024-09-01,P0199,C0292,R04,29053.24,13980.06,4756.29,142.65,10174.24,152.7
2024-10-01,P0199,C0292,R04,25857.34,13436.61,2257.27,306.55,9856.91,147.1
2024-11-01,P0199,C0292,R04,29712.2,12837.1,2360.72,221.44,14292.94,140.7
2024-12-01,P0199,C0292,R04,31096.46,11573.36,1760.51,143.1,17619.49,125.1
2025-01-01,P0199,C0292,R04,32147.85,12404.47,4818.47,461.25,14463.66,130.1
2026-04-01,P0200,C0100,R01,21385.63,9753.27,1602.76,42.77,9986.82,100.4
2026-05-01,P0200,C0100,R01,18701.6,7473.85,451.91,121.74,10654.1,78.3
2026-06-01,P0200,C0100,R01,19539.22,9132.28,814.9,136.97,9455.06,94.8
2025-11-01,P0201,C0094,R01,138245.36,43771.82,2764.91,2208.45,89500.19,466.9
2025-12-01,P0201,C0094,R01,147476.52,65889.51,10032.53,2639.19,68915.29,705.9
2026-01-01,P0201,C0094,R01,155995.87,69571.41,20540,1440.47,64444,729.5
2026-02-01,P0201,C0094,R01,157800.1,65745.52,18299.09,2318.17,71437.31,685
2026-03-01,P0201,C0094,R01,175296.52,86061.46,8333.81,1307.59,79593.66,895.3
2026-04-01,P0201,C0094,R01,150721.24,75982.89,6900.57,2976.41,64861.36,782.5
2026-05-01,P0201,C0094,R01,161242.12,71229.07,15619.5,1823.35,72570.2,746.1
2026-06-01,P0201,C0094,R01,167470.3,86521.25,3349.41,2778.38,74821.27,898.6
2023-04-01,P0202,C0084,R02,12144.83,4442.65,309.83,267.19,7125.15,49.4
2023-05-01,P0202,C0084,R02,12144.83,5215.5,0,267.19,6662.14,57.6
2025-12-01,P0203,C0099,R01,26912.47,12099.81,4184.65,218.46,10409.55,129.6
2026-01-01,P0203,C0099,R01,56000.62,25132.88,5865.13,567.16,24435.45,263.5
2026-02-01,P0203,C0099,R01,82353.85,34528.25,3083.1,730.07,44012.43,359.7
2026-03-01,P0203,C0099,R01,56000.62,27666.87,7562.18,844.04,19927.54,287.8
2026-04-01,P0203,C0099,R01,29647.39,15040.4,3396.7,169.14,11041.14,154.9
2025-02-01,P0204,C0217,R04,61117.41,16976.21,2238.67,1344.58,40557.95,176.3
2025-03-01,P0204,C0217,R04,61117.41,19897.69,2364.42,1344.58,37510.71,210.1
2024-07-01,P0205,C0211,R04,137552.32,126614.84,5668.06,847.71,4421.71,1405.5
2024-08-01,P0205,C0211,R04,275104.65,207798.89,34699.92,2615.18,29990.66,2290.1
2024-09-01,P0205,C0211,R04,275104.65,203426.35,16836.32,2465.38,52376.6,2222.6
2024-10-01,P0205,C0211,R04,137552.32,109842.06,11711.07,2484.21,13514.97,1202.7
2025-06-01,P0206,C0285,R02,58419.57,29112.85,3200.4,793.11,25313.2,309.9
2025-07-01,P0206,C0285,R02,68099.44,36334.06,5386.54,1286.09,25092.75,385.9
2025-08-01,P0206,C0285,R02,56461.87,24288.32,4226.13,1200.38,26747.04,260.9
2025-09-01,P0206,C0285,R02,65508.81,26135.53,5163.25,615.25,33594.78,280.4
2025-10-01,P0206,C0285,R02,63746.36,19679.13,970.51,127.49,42969.22,209.4
2023-07-01,P0207,C0071,R01,88967.71,47706.48,6347.45,1205.33,33708.45,528
2023-08-01,P0207,C0071,R01,77795.52,46202.72,10230.16,668.44,20694.2,520.9
2023-09-01,P0207,C0071,R01,76111.55,41709.47,5028.74,874.27,28499.06,470.3
2023-10-01,P0207,C0071,R01,83815.54,47011.75,10687.9,1392.45,24723.44,526.5
2023-11-01,P0207,C0071,R01,79678.51,45787.12,4752.64,612.67,28526.09,515.8
2023-12-01,P0207,C0071,R01,83181.5,35742.7,7174.31,844.3,39420.2,404.3
2024-01-01,P0207,C0071,R01,101986.3,41586.72,5991.19,768.22,53640.17,457
2024-02-01,P0207,C0071,R01,102794.28,42180.63,6057.63,1155.63,53400.4,464.1
2023-03-01,P0208,C0118,R01,73007.45,40652.7,8903.97,1355.46,22095.31,448.2
2023-04-01,P0208,C0118,R01,131413.4,59006.16,9892,2071,60444.24,655.5
2023-05-01,P0208,C0118,R01,189819.36,100058.01,23069.45,3348.94,63342.95,1106
2023-06-01,P0208,C0118,R01,189819.36,98935.85,23127.77,953.61,66802.13,1095.1
2023-07-01,P0208,C0118,R01,131413.4,82860.21,13085.72,1690.59,33776.89,917.1
