month_start,customer_id,region_id,segment,plan_tier,opening_mrr_usd,new_mrr_usd,expansion_mrr_usd,contraction_mrr_usd,churn_mrr_usd,ending_mrr_usd,recognized_revenue_usd
2025-11-01,C0223,R04,Enterprise,Enterprise Suite,48937.4,0,4903.72,0,0,53841.12,51389.26
2025-12-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-01-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-02-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-03-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-04-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-05-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2026-06-01,C0223,R04,Enterprise,Enterprise Suite,53841.12,0,0,0,0,53841.12,53841.12
2024-01-01,C0224,R01,SMB,Core,0,2812.82,0,0,0,2812.82,1406.41
2024-02-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-03-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-04-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-05-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-06-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-07-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-08-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-09-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-10-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-11-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2024-12-01,C0224,R01,SMB,Core,2812.82,0,0,0,0,2812.82,2812.82
2025-01-01,C0224,R01,SMB,Core,2812.82,0,84.38,0,0,2897.21,2855.02
2025-02-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-03-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-04-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-05-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-06-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-07-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-08-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-09-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-10-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-11-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2025-12-01,C0224,R01,SMB,Core,2897.21,0,0,0,0,2897.21,2897.21
2026-01-01,C0224,R01,SMB,Core,2897.21,0,86.92,34.78,0,2949.35,2923.28
2026-02-01,C0224,R01,SMB,Core,2949.35,0,0,0,0,2949.35,2949.35
2026-03-01,C0224,R01,SMB,Core,2949.35,0,0,0,0,2949.35,2949.35
2026-04-01,C0224,R01,SMB,Core,2949.35,0,0,0,0,2949.35,2949.35
2026-05-01,C0224,R01,SMB,Core,2949.35,0,0,0,0,2949.35,2949.35
2026-06-01,C0224,R01,SMB,Core,2949.35,0,0,0,0,2949.35,2949.35
2023-01-01,C0225,R02,Enterprise,Enterprise Suite,164807.89,0,0,0,0,164807.89,164807.89
2023-02-01,C0225,R02,Enterprise,Enterprise Suite,164807.89,0,4944.24,0,0,169752.13,167280.01
2023-03-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-04-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-05-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-06-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-07-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-08-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-09-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-10-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-11-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2023-12-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2024-01-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,0,0,0,169752.13,169752.13
2024-02-01,C0225,R02,Enterprise,Enterprise Suite,169752.13,0,24792.49,0,0,194544.62,182148.38
2024-03-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-04-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-05-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-06-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-07-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-08-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-09-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-10-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-11-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2024-12-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2025-01-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,0,0,0,194544.62,194544.62
2025-02-01,C0225,R02,Enterprise,Enterprise Suite,194544.62,0,5836.34,0,0,200380.96,197462.79
2025-03-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-04-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-05-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-06-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-07-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-08-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-09-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-10-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-11-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2025-12-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2026-01-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,0,0,0,200380.96,200380.96
2026-02-01,C0225,R02,Enterprise,Enterprise Suite,200380.96,0,25740.63,0,0,226121.59,213251.27
2026-03-01,C0225,R02,Enterprise,Enterprise Suite,226121.59,0,0,0,0,226121.59,226121.59
2026-04-01,C0225,R02,Enterprise,Enterprise Suite,226121.59,0,0,0,226121.59,0,113060.79
2023-01-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-02-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-03-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-04-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-05-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-06-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-07-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-08-01,C0226,R01,SMB,Core,2722.07,0,0,0,0,2722.07,2722.07
2023-09-01,C0226,R01,SMB,Core,2722.07,0,81.66,0,0,2803.74,2762.9
2023-10-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2023-11-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2023-12-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-01-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-02-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-03-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-04-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-05-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-06-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-07-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-08-01,C0226,R01,SMB,Core,2803.74,0,0,0,0,2803.74,2803.74
2024-09-01,C0226,R01,SMB,Core,2803.74,0,169.21,0,0,2972.95,2888.34
2024-10-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2024-11-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2024-12-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-01-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-02-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-03-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-04-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-05-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-06-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-07-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-08-01,C0226,R01,SMB,Core,2972.95,0,0,0,0,2972.95,2972.95
2025-09-01,C0226,R01,SMB,Core,2972.95,0,89.19,0,0,3062.14,3017.54
2025-10-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2025-11-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2025-12-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-01-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-02-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-03-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-04-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-05-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2026-06-01,C0226,R01,SMB,Core,3062.14,0,0,0,0,3062.14,3062.14
2023-01-01,C0227,R03,Mid-Market,Business,13247.26,0,0,0,0,13247.26,13247.26
2023-02-01,C0227,R03,Mid-Market,Business,13247.26,0,0,0,0,13247.26,13247.26
2023-03-01,C0227,R03,Mid-Market,Business,13247.26,0,397.42,0,0,13644.68,13445.97
2023-04-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-05-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-06-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-07-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-08-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-09-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-10-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-11-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2023-12-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2024-01-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2024-02-01,C0227,R03,Mid-Market,Business,13644.68,0,0,0,0,13644.68,13644.68
2024-03-01,C0227,R03,Mid-Market,Business,13644.68,0,940.14,0,0,14584.81,14114.74
2024-04-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-05-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-06-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-07-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-08-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-09-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-10-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-11-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2024-12-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2025-01-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2025-02-01,C0227,R03,Mid-Market,Business,14584.81,0,0,0,0,14584.81,14584.81
2025-03-01,C0227,R03,Mid-Market,Business,14584.81,0,1174.74,0,0,15759.56,15172.19
2025-04-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-05-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-06-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-07-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-08-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-09-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-10-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-11-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2025-12-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2026-01-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2026-02-01,C0227,R03,Mid-Market,Business,15759.56,0,0,0,0,15759.56,15759.56
2026-03-01,C0227,R03,Mid-Market,Business,15759.56,0,472.79,0,0,16232.34,15995.95
2026-04-01,C0227,R03,Mid-Market,Business,16232.34,0,0,0,0,16232.34,16232.34
2026-05-01,C0227,R03,Mid-Market,Business,16232.34,0,0,0,0,16232.34,16232.34
2026-06-01,C0227,R03,Mid-Market,Business,16232.34,0,0,0,0,16232.34,16232.34
2023-01-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-02-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-03-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-04-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-05-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-06-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-07-01,C0228,R01,Mid-Market,Business,14648.92,0,0,0,0,14648.92,14648.92
2023-08-01,C0228,R01,Mid-Market,Business,14648.92,0,1571.51,0,0,16220.43,15434.68
2023-09-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2023-10-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2023-11-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2023-12-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-01-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-02-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-03-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-04-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-05-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-06-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-07-01,C0228,R01,Mid-Market,Business,16220.43,0,0,0,0,16220.43,16220.43
2024-08-01,C0228,R01,Mid-Market,Business,16220.43,0,486.61,0,0,16707.04,16463.74
2024-09-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2024-10-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2024-11-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2024-12-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-01-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-02-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-03-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-04-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-05-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-06-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-07-01,C0228,R01,Mid-Market,Business,16707.04,0,0,0,0,16707.04,16707.04
2025-08-01,C0228,R01,Mid-Market,Business,16707.04,0,501.21,0,0,17208.25,16957.65
2025-09-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2025-10-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2025-11-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2025-12-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-01-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-02-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-03-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-04-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-05-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2026-06-01,C0228,R01,Mid-Market,Business,17208.25,0,0,0,0,17208.25,17208.25
2023-01-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-02-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-03-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-04-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-05-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-06-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-07-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,0,0,0,93466.17,93466.17
2023-08-01,C0229,R03,Enterprise,Enterprise Suite,93466.17,0,2803.99,0,0,96270.15,94868.16
2023-09-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2023-10-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2023-11-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2023-12-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-01-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-02-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-03-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-04-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-05-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-06-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-07-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,0,0,0,96270.15,96270.15
2024-08-01,C0229,R03,Enterprise,Enterprise Suite,96270.15,0,13333.04,0,0,109603.19,102936.67
2024-09-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2024-10-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2024-11-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2024-12-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-01-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-02-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-03-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-04-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-05-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-06-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-07-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,0,0,0,109603.19,109603.19
2025-08-01,C0229,R03,Enterprise,Enterprise Suite,109603.19,0,17387.61,0,0,126990.8,118297
2025-09-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2025-10-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2025-11-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2025-12-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-01-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-02-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-03-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-04-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-05-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2026-06-01,C0229,R03,Enterprise,Enterprise Suite,126990.8,0,0,0,0,126990.8,126990.8
2023-01-01,C0230,R03,Mid-Market,Business,11795.23,0,0,0,0,11795.23,11795.23
2023-02-01,C0230,R03,Mid-Market,Business,11795.23,0,0,0,0,11795.23,11795.23
2023-03-01,C0230,R03,Mid-Market,Business,11795.23,0,0,0,0,11795.23,11795.23
2023-04-01,C0230,R03,Mid-Market,Business,11795.23,0,0,0,0,11795.23,11795.23
2023-05-01,C0230,R03,Mid-Market,Business,11795.23,0,0,0,0,11795.23,11795.23
2023-06-01,C0230,R03,Mid-Market,Business,11795.23,0,353.86,0,0,12149.09,11972.16
2023-07-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2023-08-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2023-09-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2023-10-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2023-11-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2023-12-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-01-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-02-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-03-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-04-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-05-01,C0230,R03,Mid-Market,Business,12149.09,0,0,0,0,12149.09,12149.09
2024-06-01,C0230,R03,Mid-Market,Business,12149.09,0,920.03,0,0,13069.12,12609.11
2024-07-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2024-08-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2024-09-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2024-10-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2024-11-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2024-12-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-01-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-02-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-03-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-04-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-05-01,C0230,R03,Mid-Market,Business,13069.12,0,0,0,0,13069.12,13069.12
2025-06-01,C0230,R03,Mid-Market,Business,13069.12,0,1294.01,535.34,0,13827.8,13448.46
2025-07-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2025-08-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2025-09-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2025-10-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2025-11-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2025-12-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-01-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-02-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-03-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-04-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-05-01,C0230,R03,Mid-Market,Business,13827.8,0,0,0,0,13827.8,13827.8
2026-06-01,C0230,R03,Mid-Market,Business,13827.8,0,1089.87,0,0,14917.67,14372.74
2023-06-01,C0231,R03,Mid-Market,Business,0,24863.54,0,0,0,24863.54,12431.77
