gl_row_id,month_start,account_id,department_id,region_id,customer_id,project_id,business_line,amount_usd,source_system,entry_type
GL0014295,2024-11-01,A5020,D03,R01,,,Services,310225.73,Payroll,Personnel Cost
GL0014296,2024-12-01,A5020,D03,R01,,,Services,310225.73,Payroll,Personnel Cost
GL0014297,2025-01-01,A5020,D03,R01,,,Services,321083.63,Payroll,Personnel Cost
GL0014298,2025-02-01,A5020,D03,R01,,,Services,321083.63,Payroll,Personnel Cost
GL0014299,2025-03-01,A5020,D03,R01,,,Services,321083.63,Payroll,Personnel Cost
GL0014300,2025-04-01,A5020,D03,R01,,,Services,321083.63,Payroll,Personnel Cost
GL0014301,2025-05-01,A5020,D03,R01,,,Services,321083.63,Payroll,Personnel Cost
GL0014302,2025-06-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014303,2025-07-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014304,2025-08-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014305,2025-09-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014306,2025-10-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014307,2025-11-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014308,2025-12-01,A5020,D03,R01,,,Services,299870.37,Payroll,Personnel Cost
GL0014309,2026-01-01,A5020,D03,R01,,,Services,310365.85,Payroll,Personnel Cost
GL0014310,2026-02-01,A5020,D03,R01,,,Services,310365.85,Payroll,Personnel Cost
GL0014311,2026-03-01,A5020,D03,R01,,,Services,310365.85,Payroll,Personnel Cost
GL0014312,2026-04-01,A5020,D03,R01,,,Services,310365.85,Payroll,Personnel Cost
GL0014313,2026-05-01,A5020,D03,R01,,,Services,325904.54,Payroll,Personnel Cost
GL0014314,2026-06-01,A5020,D03,R01,,,Services,325904.54,Payroll,Personnel Cost
GL0014315,2023-01-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014316,2023-02-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014317,2023-03-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014318,2023-04-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014319,2023-05-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014320,2023-06-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014321,2023-07-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014322,2023-08-01,A6300,D09,R02,,,Corporate,37264.97,Payroll,Personnel Cost
GL0014323,2023-09-01,A6300,D09,R02,,,Corporate,51068.62,Payroll,Personnel Cost
GL0014324,2023-10-01,A6300,D09,R02,,,Corporate,51068.62,Payroll,Personnel Cost
GL0014325,2023-11-01,A6300,D09,R02,,,Corporate,51068.62,Payroll,Personnel Cost
GL0014326,2023-12-01,A6300,D09,R02,,,Corporate,51068.62,Payroll,Personnel Cost
GL0014327,2024-01-01,A6300,D09,R02,,,Corporate,52856.02,Payroll,Personnel Cost
GL0014328,2024-02-01,A6300,D09,R02,,,Corporate,52856.02,Payroll,Personnel Cost
GL0014329,2024-03-01,A6300,D09,R02,,,Corporate,52856.02,Payroll,Personnel Cost
GL0014330,2024-04-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014331,2024-05-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014332,2024-06-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014333,2024-07-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014334,2024-08-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014335,2024-09-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014336,2024-10-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014337,2024-11-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014338,2024-12-01,A6300,D09,R02,,,Corporate,67616.39,Payroll,Personnel Cost
GL0014339,2025-01-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014340,2025-02-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014341,2025-03-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014342,2025-04-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014343,2025-05-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014344,2025-06-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014345,2025-07-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014346,2025-08-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014347,2025-09-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014348,2025-10-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014349,2025-11-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014350,2025-12-01,A6300,D09,R02,,,Corporate,69982.95,Payroll,Personnel Cost
GL0014351,2026-01-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014352,2026-02-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014353,2026-03-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014354,2026-04-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014355,2026-05-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014356,2026-06-01,A6300,D09,R02,,,Corporate,72432.35,Payroll,Personnel Cost
GL0014357,2023-01-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014358,2023-02-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014359,2023-03-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014360,2023-04-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014361,2023-05-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014362,2023-06-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014363,2023-07-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014364,2023-08-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014365,2023-09-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014366,2023-10-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014367,2023-11-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014368,2023-12-01,A6300,D08,R04,,,Corporate,21572.63,Payroll,Personnel Cost
GL0014369,2024-01-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014370,2024-02-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014371,2024-03-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014372,2024-04-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014373,2024-05-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014374,2024-06-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014375,2024-07-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014376,2024-08-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014377,2024-09-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014378,2024-10-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014379,2024-11-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014380,2024-12-01,A6300,D08,R04,,,Corporate,22327.68,Payroll,Personnel Cost
GL0014381,2025-01-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014382,2025-02-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014383,2025-03-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014384,2025-04-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014385,2025-05-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014386,2025-06-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014387,2025-07-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014388,2025-08-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014389,2025-09-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014390,2025-10-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014391,2025-11-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014392,2025-12-01,A6300,D08,R04,,,Corporate,23109.15,Payroll,Personnel Cost
GL0014393,2026-01-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014394,2026-02-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014395,2026-03-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014396,2026-04-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014397,2026-05-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014398,2026-06-01,A6300,D08,R04,,,Corporate,23917.97,Payroll,Personnel Cost
GL0014399,2023-01-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014400,2023-02-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014401,2023-03-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014402,2023-04-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014403,2023-05-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014404,2023-06-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014405,2023-07-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014406,2023-08-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014407,2023-09-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014408,2023-10-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014409,2023-11-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014410,2023-12-01,A5010,D02,R03,,,Subscription,72945.76,Payroll,Personnel Cost
GL0014411,2024-01-01,A5010,D02,R03,,,Subscription,75498.85,Payroll,Personnel Cost
GL0014412,2024-02-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014413,2024-03-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014414,2024-04-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014415,2024-05-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014416,2024-06-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014417,2024-07-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014418,2024-08-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014419,2024-09-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014420,2024-10-01,A5010,D02,R03,,,Subscription,82294.96,Payroll,Personnel Cost
GL0014421,2024-11-01,A5010,D02,R03,,,Subscription,92949.88,Payroll,Personnel Cost
GL0014422,2024-12-01,A5010,D02,R03,,,Subscription,92949.88,Payroll,Personnel Cost
GL0014423,2025-01-01,A5010,D02,R03,,,Subscription,96203.14,Payroll,Personnel Cost
GL0014424,2025-02-01,A5010,D02,R03,,,Subscription,104851.24,Payroll,Personnel Cost
GL0014425,2025-03-01,A5010,D02,R03,,,Subscription,114154.62,Payroll,Personnel Cost
GL0014426,2025-04-01,A5010,D02,R03,,,Subscription,114154.62,Payroll,Personnel Cost
GL0014427,2025-05-01,A5010,D02,R03,,,Subscription,114154.62,Payroll,Personnel Cost
GL0014428,2025-06-01,A5010,D02,R03,,,Subscription,126291.99,Payroll,Personnel Cost
GL0014429,2025-07-01,A5010,D02,R03,,,Subscription,137713.33,Payroll,Personnel Cost
GL0014430,2025-08-01,A5010,D02,R03,,,Subscription,137713.33,Payroll,Personnel Cost
GL0014431,2025-09-01,A5010,D02,R03,,,Subscription,137713.33,Payroll,Personnel Cost
GL0014432,2025-10-01,A5010,D02,R03,,,Subscription,137713.33,Payroll,Personnel Cost
GL0014433,2025-11-01,A5010,D02,R03,,,Subscription,137713.33,Payroll,Personnel Cost
GL0014434,2025-12-01,A5010,D02,R03,,,Subscription,153907.89,Payroll,Personnel Cost
GL0014435,2026-01-01,A5010,D02,R03,,,Subscription,167462.51,Payroll,Personnel Cost
GL0014436,2026-02-01,A5010,D02,R03,,,Subscription,167462.51,Payroll,Personnel Cost
GL0014437,2026-03-01,A5010,D02,R03,,,Subscription,154900.33,Payroll,Personnel Cost
GL0014438,2026-04-01,A5010,D02,R03,,,Subscription,170783.44,Payroll,Personnel Cost
GL0014439,2026-05-01,A5010,D02,R03,,,Subscription,181784.6,Payroll,Personnel Cost
GL0014440,2026-06-01,A5010,D02,R03,,,Subscription,181784.6,Payroll,Personnel Cost
GL0014441,2023-01-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014442,2023-02-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014443,2023-03-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014444,2023-04-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014445,2023-05-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014446,2023-06-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014447,2023-07-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014448,2023-08-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014449,2023-09-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014450,2023-10-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014451,2023-11-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014452,2023-12-01,A6300,D10,R03,,,Corporate,44340.94,Payroll,Personnel Cost
GL0014453,2024-01-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014454,2024-02-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014455,2024-03-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014456,2024-04-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014457,2024-05-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014458,2024-06-01,A6300,D10,R03,,,Corporate,45892.87,Payroll,Personnel Cost
GL0014459,2024-07-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014460,2024-08-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014461,2024-09-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014462,2024-10-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014463,2024-11-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014464,2024-12-01,A6300,D10,R03,,,Corporate,56322.27,Payroll,Personnel Cost
GL0014465,2025-01-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014466,2025-02-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014467,2025-03-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014468,2025-04-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014469,2025-05-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014470,2025-06-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014471,2025-07-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014472,2025-08-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014473,2025-09-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014474,2025-10-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014475,2025-11-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014476,2025-12-01,A6300,D10,R03,,,Corporate,58293.55,Payroll,Personnel Cost
GL0014477,2026-01-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014478,2026-02-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014479,2026-03-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014480,2026-04-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014481,2026-05-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014482,2026-06-01,A6300,D10,R03,,,Corporate,60333.81,Payroll,Personnel Cost
GL0014483,2023-01-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014484,2023-02-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014485,2023-03-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014486,2023-04-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014487,2023-05-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014488,2023-06-01,A6200,D06,R03,,,Corporate,265279.29,Payroll,Personnel Cost
GL0014489,2023-07-01,A6200,D06,R03,,,Corporate,279763.28,Payroll,Personnel Cost
GL0014490,2023-08-01,A6200,D06,R03,,,Corporate,279763.28,Payroll,Personnel Cost
GL0014491,2023-09-01,A6200,D06,R03,,,Corporate,279763.28,Payroll,Personnel Cost
GL0014492,2023-10-01,A6200,D06,R03,,,Corporate,261756.22,Payroll,Personnel Cost
GL0014493,2023-11-01,A6200,D06,R03,,,Corporate,261756.22,Payroll,Personnel Cost
GL0014494,2023-12-01,A6200,D06,R03,,,Corporate,261756.22,Payroll,Personnel Cost
GL0014495,2024-01-01,A6200,D06,R03,,,Corporate,270917.7,Payroll,Personnel Cost
GL0014496,2024-02-01,A6200,D06,R03,,,Corporate,270917.7,Payroll,Personnel Cost
GL0014497,2024-03-01,A6200,D06,R03,,,Corporate,288812.08,Payroll,Personnel Cost
GL0014498,2024-04-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014499,2024-05-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014500,2024-06-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014501,2024-07-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014502,2024-08-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014503,2024-09-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014504,2024-10-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014505,2024-11-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014506,2024-12-01,A6200,D06,R03,,,Corporate,305866.66,Payroll,Personnel Cost
GL0014507,2025-01-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014508,2025-02-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014509,2025-03-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014510,2025-04-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014511,2025-05-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014512,2025-06-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014513,2025-07-01,A6200,D06,R03,,,Corporate,316572.02,Payroll,Personnel Cost
GL0014514,2025-08-01,A6200,D06,R03,,,Corporate,334359.4,Payroll,Personnel Cost
GL0014515,2025-09-01,A6200,D06,R03,,,Corporate,334359.4,Payroll,Personnel Cost
GL0014516,2025-10-01,A6200,D06,R03,,,Corporate,316707.91,Payroll,Personnel Cost
GL0014517,2025-11-01,A6200,D06,R03,,,Corporate,316707.91,Payroll,Personnel Cost
GL0014518,2025-12-01,A6200,D06,R03,,,Corporate,316707.91,Payroll,Personnel Cost
GL0014519,2026-01-01,A6200,D06,R03,,,Corporate,372066.91,Payroll,Personnel Cost
GL0014520,2026-02-01,A6200,D06,R03,,,Corporate,408165.41,Payroll,Personnel Cost
GL0014521,2026-03-01,A6200,D06,R03,,,Corporate,408165.41,Payroll,Personnel Cost
GL0014522,2026-04-01,A6200,D06,R03,,,Corporate,408165.41,Payroll,Personnel Cost
GL0014523,2026-05-01,A6200,D06,R03,,,Corporate,408165.41,Payroll,Personnel Cost
GL0014524,2026-06-01,A6200,D06,R03,,,Corporate,408165.41,Payroll,Personnel Cost
GL0014525,2023-01-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014526,2023-02-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014527,2023-03-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014528,2023-04-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014529,2023-05-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014530,2023-06-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014531,2023-07-01,A6300,D07,R04,,,Corporate,9293.75,Payroll,Personnel Cost
GL0014532,2023-08-01,A6300,D07,R04,,,Corporate,20044.84,Payroll,Personnel Cost
GL0014533,2023-09-01,A6300,D07,R04,,,Corporate,20044.84,Payroll,Personnel Cost
GL0014534,2023-10-01,A6300,D07,R04,,,Corporate,20044.84,Payroll,Personnel Cost
GL0014535,2023-11-01,A6300,D07,R04,,,Corporate,20044.84,Payroll,Personnel Cost
GL0014536,2023-12-01,A6300,D07,R04,,,Corporate,20044.84,Payroll,Personnel Cost
GL0014537,2024-01-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014538,2024-02-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014539,2024-03-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014540,2024-04-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014541,2024-05-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014542,2024-06-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014543,2024-07-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014544,2024-08-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014545,2024-09-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014546,2024-10-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014547,2024-11-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014548,2024-12-01,A6300,D07,R04,,,Corporate,20746.41,Payroll,Personnel Cost
GL0014549,2025-01-01,A6300,D07,R04,,,Corporate,21472.53,Payroll,Personnel Cost
GL0014550,2025-02-01,A6300,D07,R04,,,Corporate,21472.53,Payroll,Personnel Cost
GL0014551,2025-03-01,A6300,D07,R04,,,Corporate,21472.53,Payroll,Personnel Cost
GL0014552,2025-04-01,A6300,D07,R04,,,Corporate,21472.53,Payroll,Personnel Cost
GL0014553,2025-05-01,A6300,D07,R04,,,Corporate,32419.64,Payroll,Personnel Cost
GL0014554,2025-06-01,A6300,D07,R04,,,Corporate,32419.64,Payroll,Personnel Cost
GL0014555,2025-07-01,A6300,D07,R04,,,Corporate,32419.64,Payroll,Personnel Cost
GL0014556,2025-08-01,A6300,D07,R04,,,Corporate,32419.64,Payroll,Personnel Cost
GL0014557,2025-09-01,A6300,D07,R04,,,Corporate,32419.64,Payroll,Personnel Cost
GL0014558,2025-10-01,A6300,D07,R04,,,Corporate,41805.28,Payroll,Personnel Cost
GL0014559,2025-11-01,A6300,D07,R04,,,Corporate,41805.28,Payroll,Personnel Cost
GL0014560,2025-12-01,A6300,D07,R04,,,Corporate,41805.28,Payroll,Personnel Cost
GL0014561,2026-01-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014562,2026-02-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014563,2026-03-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014564,2026-04-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014565,2026-05-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014566,2026-06-01,A6300,D07,R04,,,Corporate,43268.47,Payroll,Personnel Cost
GL0014567,2023-01-01,A6100,D04,R01,,,Corporate,258615.33,Payroll,Personnel Cost
GL0014568,2023-02-01,A6100,D04,R01,,,Corporate,258615.33,Payroll,Personnel Cost
GL0014569,2023-03-01,A6100,D04,R01,,,Corporate,258615.33,Payroll,Personnel Cost
GL0014570,2023-04-01,A6100,D04,R01,,,Corporate,274104.33,Payroll,Personnel Cost
GL0014571,2023-05-01,A6100,D04,R01,,,Corporate,274104.33,Payroll,Personnel Cost
GL0014572,2023-06-01,A6100,D04,R01,,,Corporate,286079.83,Payroll,Personnel Cost
GL0014573,2023-07-01,A6100,D04,R01,,,Corporate,286079.83,Payroll,Personnel Cost
GL0014574,2023-08-01,A6100,D04,R01,,,Corporate,286079.83,Payroll,Personnel Cost
GL0014575,2023-01-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014576,2023-02-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014577,2023-03-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014578,2023-04-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014579,2023-05-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014580,2023-06-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014581,2023-07-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014582,2023-08-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014583,2023-09-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014584,2023-10-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
GL0014585,2023-11-01,A6300,D10,R02,,,Corporate,68711.41,Payroll,Personnel Cost
