month_start,scenario,account_id,account_code,account_name,statement_section,pnl_line,sort_order,department_id,department_name,function_group,region_id,region_name,business_line,customer_id,project_id,amount_usd
2026-08-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",613374.9
2026-09-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",391930.81
2026-10-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",540535.53
2026-11-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",758852.55
2026-12-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",782602.78
2026-01-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",20099.28
2026-02-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",31747.26
2026-03-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",39847.4
2026-04-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",36914.4
2026-05-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",35492.57
2026-06-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",41606.5
2026-07-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",41517.28
2026-08-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",50120.95
2026-09-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",24348.22
2026-10-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",25072.52
2026-11-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",42667.32
2026-12-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",63400.16
2026-01-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",2787.14
2026-02-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",4169.31
2026-03-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",5892.25
2026-04-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",6773.95
2026-05-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",7358.35
2026-06-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",7487.63
2026-07-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",7340.46
2026-08-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",9489.74
2026-09-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",5215.27
2026-10-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",7201.17
2026-11-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",8133.85
2026-12-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R01,"US West",Services,"","",10117.34
2026-01-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",714309.86
2026-02-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",814649.53
2026-03-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",970586.87
2026-04-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",741458.88
2026-05-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",564996.79
2026-06-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",627664.93
2026-07-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",540483.38
2026-08-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",493854.52
2026-09-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",938872.06
2026-10-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",1328413.6
2026-11-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",1418625.5
2026-12-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",735787.65
2026-01-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",37866.67
2026-02-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",64463.37
2026-03-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",71631.38
2026-04-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",47058.63
2026-05-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",41786.59
2026-06-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",34848.79
2026-07-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",43734.09
2026-08-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",27211.01
2026-09-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",78109.47
2026-10-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",80211.69
2026-11-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",76666.36
2026-12-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",52468.25
2026-01-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",9251.42
2026-02-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",12125.73
2026-03-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",10587.61
2026-04-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",8112.59
2026-05-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",8926.54
2026-06-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",6812.3
2026-07-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",4630.06
2026-08-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",7281.46
2026-09-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",7442.06
2026-10-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",9443.61
2026-11-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",15683.06
2026-12-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R03,"US East",Services,"","",9324.94
2026-01-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",799700.69
2026-02-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",723501.38
2026-03-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",328431.53
2026-04-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",144990.73
2026-05-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",118391.35
2026-06-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",138984.07
2026-07-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",159021.45
2026-08-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",195021.04
2026-09-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",149091.79
2026-10-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",161729.76
2026-11-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",153374.11
2026-12-01,Budget,A4010,4010,"Implementation and Consulting Revenue",Revenue,"Professional Services Revenue",20,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",154310.65
2026-01-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",68623.2
2026-02-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",46944.99
2026-03-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",21528.72
2026-04-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",11781.74
2026-05-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",4934.49
2026-06-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",4955.79
2026-07-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",7908.24
2026-08-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",7112.02
2026-09-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2377.94
2026-10-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",6314.22
2026-11-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2948.83
2026-12-01,Budget,A5030,5030,"Services Subcontractors","Cost of Revenue","Cost of Services",70,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2146.48
2026-01-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",8516.85
2026-02-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",11513.57
2026-03-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",5271.65
2026-04-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2256.65
2026-05-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1150.38
2026-06-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1371.07
2026-07-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1588.38
2026-08-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2751.4
2026-09-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1580.82
2026-10-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",2895.77
2026-11-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1629.9
2026-12-01,Budget,A5040,5040,"Project Travel and Other","Cost of Revenue","Cost of Services",80,D03,"Professional Services","Cost of Revenue",R04,Canada,Services,"","",1641.51
2026-01-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-02-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-03-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-04-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-05-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",78187.9
2026-06-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-07-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-08-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",32754.74
2026-09-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-10-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-11-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-12-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R03,"US East",Services,"","",0.0
2026-01-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-02-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",32754.74
2026-03-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-04-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-05-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-06-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-07-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-08-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-09-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-10-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-11-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-12-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R02,"US Central",Services,"","",0.0
2026-01-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-02-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-03-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-04-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-05-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-06-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-07-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-08-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",96151.68
2026-09-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-10-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-11-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-12-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R01,"US West",Services,"","",0.0
2026-01-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-02-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",69673.85
2026-03-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",69673.85
2026-04-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-05-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-06-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-07-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-08-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-09-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-10-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-11-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-12-01,Budget,A4020,4020,"Training Revenue",Revenue,"Professional Services Revenue",30,D00,"Revenue Operations",Revenue,R04,Canada,Services,"","",0.0
2026-01-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",625000.32
2026-02-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",625000.32
2026-03-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",625000.32
2026-04-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",625000.32
2026-05-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",640697.89
2026-06-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",640697.89
2026-07-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",640697.89
2026-08-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",659049.49
2026-09-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",659049.49
2026-10-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",659049.49
2026-11-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",659049.49
2026-12-01,Budget,A6100,6100,"Sales Compensation","Operating Expense","Sales & Marketing",100,D04,Sales,"Sales & Marketing",R03,"US East",Corporate,"","",675462.23
2026-01-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",580306.57
2026-02-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",594582.86
2026-03-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",619822.66
2026-04-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",648957.07
2026-05-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",648957.07
2026-06-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",648957.07
2026-07-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",630501.9
2026-08-01,Budget,A6200,6200,"Product and Engineering Compensation","Operating Expense","Research & Development",140,D06,"Product & Engineering","Research & Development",R02,"US Central",Corporate,"","",651204.21
